page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
1,topmostSubform[0].Page1[0].f1_13[0],topmostSubform[0].Page1[0].line7_add_lines_3_through_6,line7_add_lines_3_through_6,Line7 Add Lines 3 Through 6,Text,"(504.000, 348.001, 576.000, 360.000)"
1,topmostSubform[0].Page1[0].f1_14[0],topmostSubform[0].Page1[0].line8_limitation_based_on_tax_liability_from_credit_limit_worksheet,line8_limitation_based_on_tax_liability_from_credit_limit_worksheet,Line8 Limitation Based On Tax Liability From Credit Limit Worksheet,Text,"(504.000, 312.001, 576.000, 324.000)"
1,topmostSubform[0].Page1[0].f1_15[0],topmostSubform[0].Page1[0].line9_current_year_mortgage_interest_credit_to_schedule_3_line_6g,line9_current_year_mortgage_interest_credit_to_schedule_3_line_6g,Line9 Current Year Mortgage Interest Credit To Schedule 3 Line 6g,Text,"(504.000, 276.001, 576.000, 288.000)"
1,topmostSubform[0].Page1[0].f1_16[0],topmostSubform[0].Page1[0].line10_add_lines_3_and_4,line10_add_lines_3_and_4,Line10 Add Lines 3 And 4,Text,"(504.000, 228.002, 576.000, 240.001)"
1,topmostSubform[0].Page1[0].f1_17[0],topmostSubform[0].Page1[0].line11_enter_amount_from_line_7,line11_enter_amount_from_line_7,Line11 Enter Amount From Line 7,Text,"(504.000, 204.001, 576.000, 216.000)"
1,topmostSubform[0].Page1[0].f1_18[0],topmostSubform[0].Page1[0].line12_larger_of_line_9_or_line_10,line12_larger_of_line_9_or_line_10,Line12 Larger Of Line 9 Or Line 10,Text,"(504.000, 180.000, 576.000, 191.999)"
1,topmostSubform[0].Page1[0].f1_19[0],topmostSubform[0].Page1[0].line13_subtract_line_12_from_line_11,line13_subtract_line_12_from_line_11,Line13 Subtract Line 12 From Line 11,Text,"(504.000, 156.002, 576.000, 168.001)"
1,topmostSubform[0].Page1[0].f1_20[0],topmostSubform[0].Page1[0].line14_carryforward_2024_credit_to_2026_smaller_of_line_6_or_line_13,line14_carryforward_2024_credit_to_2026_smaller_of_line_6_or_line_13,Line14 Carryforward 2024 Credit To 2026 Smaller Of Line 6 Or Line 13,Text,"(504.000, 132.001, 576.000, 144.000)"
1,topmostSubform[0].Page1[0].f1_21[0],topmostSubform[0].Page1[0].line15_subtract_line_14_from_line_13,line15_subtract_line_14_from_line_13,Line15 Subtract Line 14 From Line 13,Text,"(504.000, 108.000, 576.000, 119.999)"
1,topmostSubform[0].Page1[0].f1_22[0],topmostSubform[0].Page1[0].line16_carryforward_2023_credit_to_2026_smaller_of_line_5_or_line_15,line16_carryforward_2023_credit_to_2026_smaller_of_line_5_or_line_15,Line16 Carryforward 2023 Credit To 2026 Smaller Of Line 5 Or Line 15,Text,"(504.000, 84.002, 576.000, 96.001)"
1,topmostSubform[0].Page1[0].f1_23[0],topmostSubform[0].Page1[0].line17_carryforward_2025_credit_to_2026_subtract_line_9_from_line_3,line17_carryforward_2025_credit_to_2026_subtract_line_9_from_line_3,Line17 Carryforward 2025 Credit To 2026 Subtract Line 9 From Line 3,Text,"(504.000, 60.001, 576.000, 72.000)"
2,topmostSubform[0].Page2[0].Col2[0].Line8_Worksheet[0].Line1[0].f2_1[0],topmostSubform[0].Page2[0].Col2[0].Line8_Worksheet[0].Line1[0].worksheet_line1_amount_from_form_1040_line_18,worksheet_line1_amount_from_form_1040_line_18,Worksheet Line1 Amount From Form 1040 Line 18,Text,"(518.400, 387.002, 576.000, 399.001)"
2,topmostSubform[0].Page2[0].Col2[0].Line8_Worksheet[0].Line2[0].f2_2[0],topmostSubform[0].Page2[0].Col2[0].Line8_Worksheet[0].Line2[0].worksheet_line2_sum_of_other_credits,worksheet_line2_sum_of_other_credits,Worksheet Line2 Sum Of Other Credits,Text,"(518.400, 294.000, 576.000, 305.999)"
2,topmostSubform[0].Page2[0].Col2[0].Line8_Worksheet[0].Line3[0].f2_3[0],topmostSubform[0].Page2[0].Col2[0].Line8_Worksheet[0].Line3[0].worksheet_line3_subtract_worksheet_line2_from_worksheet_line1_to_form_8396_line_8,worksheet_line3_subtract_worksheet_line2_from_worksheet_line1_to_form_8396_line_8,Worksheet Line3 Subtract Worksheet Line2 From Worksheet Line1 To Form 8396 Line 8,Text,"(518.400, 254.000, 576.000, 265.999)"
