page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
1,topmostSubform[0].Page1[0].f1_20[0],topmostSubform[0].Page1[0].line1_interest_amount_09,line1_interest_amount_09,Line1 Interest Amount 09,Text,"(489.6, 540, 576, 551.999)"
1,topmostSubform[0].Page1[0].f1_21[0],topmostSubform[0].Page1[0].line1_interest_payer_10,line1_interest_payer_10,Line1 Interest Payer 10,Text,"(129.6, 528.001, 460.8, 540)"
1,topmostSubform[0].Page1[0].f1_22[0],topmostSubform[0].Page1[0].line1_interest_amount_10,line1_interest_amount_10,Line1 Interest Amount 10,Text,"(489.6, 528.001, 576, 540)"
1,topmostSubform[0].Page1[0].f1_23[0],topmostSubform[0].Page1[0].line1_interest_payer_11,line1_interest_payer_11,Line1 Interest Payer 11,Text,"(129.6, 516.002, 460.8, 528.001)"
1,topmostSubform[0].Page1[0].f1_24[0],topmostSubform[0].Page1[0].line1_interest_amount_11,line1_interest_amount_11,Line1 Interest Amount 11,Text,"(489.6, 516.002, 576, 528.001)"
1,topmostSubform[0].Page1[0].f1_25[0],topmostSubform[0].Page1[0].line1_interest_payer_12,line1_interest_payer_12,Line1 Interest Payer 12,Text,"(129.6, 504, 460.8, 515.999)"
1,topmostSubform[0].Page1[0].f1_26[0],topmostSubform[0].Page1[0].line1_interest_amount_12,line1_interest_amount_12,Line1 Interest Amount 12,Text,"(489.6, 504, 576, 515.999)"
1,topmostSubform[0].Page1[0].f1_27[0],topmostSubform[0].Page1[0].line1_interest_payer_13,line1_interest_payer_13,Line1 Interest Payer 13,Text,"(129.6, 492.001, 460.8, 504)"
1,topmostSubform[0].Page1[0].f1_28[0],topmostSubform[0].Page1[0].line1_interest_amount_13,line1_interest_amount_13,Line1 Interest Amount 13,Text,"(489.6, 492.001, 576, 504)"
1,topmostSubform[0].Page1[0].f1_29[0],topmostSubform[0].Page1[0].line1_interest_payer_14,line1_interest_payer_14,Line1 Interest Payer 14,Text,"(129.6, 480.002, 460.8, 492.001)"
1,topmostSubform[0].Page1[0].f1_30[0],topmostSubform[0].Page1[0].line1_interest_amount_14,line1_interest_amount_14,Line1 Interest Amount 14,Text,"(489.6, 480.002, 576, 492.001)"
1,topmostSubform[0].Page1[0].f1_31[0],topmostSubform[0].Page1[0].line2_total_interest,line2_total_interest,Line2 Total Interest,Text,"(489.6, 468, 576, 479.999)"
1,topmostSubform[0].Page1[0].f1_32[0],topmostSubform[0].Page1[0].line3_excludable_interest_series_ee_i_form_8815,line3_excludable_interest_series_ee_i_form_8815,Line3 Excludable Interest Series Ee I Form 8815,Text,"(489.6, 444.002, 576, 456.001)"
1,topmostSubform[0].Page1[0].f1_33[0],topmostSubform[0].Page1[0].line4_taxable_interest_to_form1040_line2b,line4_taxable_interest_to_form1040_line2b,Line4 Taxable Interest To Form1040 Line2b,Text,"(489.6, 432, 576, 443.999)"
1,topmostSubform[0].Page1[0].ReadOrderControl[0].f1_34[0],topmostSubform[0].Page1[0].ReadOrderControl[0].line5_dividend_payer_01,line5_dividend_payer_01,Line5 Dividend Payer 01,Text,"(201.6, 408.002, 460.8, 420.001)"
1,topmostSubform[0].Page1[0].f1_35[0],topmostSubform[0].Page1[0].line5_dividend_amount_01,line5_dividend_amount_01,Line5 Dividend Amount 01,Text,"(489.6, 408.002, 576, 420.001)"
1,topmostSubform[0].Page1[0].f1_36[0],topmostSubform[0].Page1[0].line5_dividend_payer_02,line5_dividend_payer_02,Line5 Dividend Payer 02,Text,"(129.6, 396, 460.8, 407.999)"
1,topmostSubform[0].Page1[0].f1_37[0],topmostSubform[0].Page1[0].line5_dividend_amount_02,line5_dividend_amount_02,Line5 Dividend Amount 02,Text,"(489.6, 396, 576, 407.999)"
1,topmostSubform[0].Page1[0].f1_38[0],topmostSubform[0].Page1[0].line5_dividend_payer_03,line5_dividend_payer_03,Line5 Dividend Payer 03,Text,"(129.6, 384.001, 460.8, 396)"
1,topmostSubform[0].Page1[0].f1_39[0],topmostSubform[0].Page1[0].line5_dividend_amount_03,line5_dividend_amount_03,Line5 Dividend Amount 03,Text,"(489.6, 384.001, 576, 396)"
1,topmostSubform[0].Page1[0].f1_40[0],topmostSubform[0].Page1[0].line5_dividend_payer_04,line5_dividend_payer_04,Line5 Dividend Payer 04,Text,"(129.6, 372.002, 460.8, 384.001)"
1,topmostSubform[0].Page1[0].f1_41[0],topmostSubform[0].Page1[0].line5_dividend_amount_04,line5_dividend_amount_04,Line5 Dividend Amount 04,Text,"(489.6, 372.002, 576, 384.001)"
1,topmostSubform[0].Page1[0].f1_42[0],topmostSubform[0].Page1[0].line5_dividend_payer_05,line5_dividend_payer_05,Line5 Dividend Payer 05,Text,"(129.6, 360, 460.8, 371.999)"
1,topmostSubform[0].Page1[0].f1_43[0],topmostSubform[0].Page1[0].line5_dividend_amount_05,line5_dividend_amount_05,Line5 Dividend Amount 05,Text,"(489.6, 360, 576, 371.999)"
1,topmostSubform[0].Page1[0].f1_44[0],topmostSubform[0].Page1[0].line5_dividend_payer_06,line5_dividend_payer_06,Line5 Dividend Payer 06,Text,"(129.6, 348.001, 460.8, 360)"
1,topmostSubform[0].Page1[0].f1_45[0],topmostSubform[0].Page1[0].line5_dividend_amount_06,line5_dividend_amount_06,Line5 Dividend Amount 06,Text,"(489.6, 348.001, 576, 360)"
1,topmostSubform[0].Page1[0].f1_46[0],topmostSubform[0].Page1[0].line5_dividend_payer_07,line5_dividend_payer_07,Line5 Dividend Payer 07,Text,"(129.6, 336.002, 460.8, 348.001)"
1,topmostSubform[0].Page1[0].f1_47[0],topmostSubform[0].Page1[0].line5_dividend_amount_07,line5_dividend_amount_07,Line5 Dividend Amount 07,Text,"(489.6, 336.002, 576, 348.001)"
1,topmostSubform[0].Page1[0].f1_48[0],topmostSubform[0].Page1[0].line5_dividend_payer_08,line5_dividend_payer_08,Line5 Dividend Payer 08,Text,"(129.6, 324, 460.8, 335.999)"
1,topmostSubform[0].Page1[0].f1_49[0],topmostSubform[0].Page1[0].line5_dividend_amount_08,line5_dividend_amount_08,Line5 Dividend Amount 08,Text,"(489.6, 324, 576, 335.999)"
1,topmostSubform[0].Page1[0].f1_50[0],topmostSubform[0].Page1[0].line5_dividend_payer_09,line5_dividend_payer_09,Line5 Dividend Payer 09,Text,"(129.6, 312.001, 460.8, 324)"
1,topmostSubform[0].Page1[0].f1_51[0],topmostSubform[0].Page1[0].line5_dividend_amount_09,line5_dividend_amount_09,Line5 Dividend Amount 09,Text,"(489.6, 312.001, 576, 324)"
1,topmostSubform[0].Page1[0].f1_52[0],topmostSubform[0].Page1[0].line5_dividend_payer_10,line5_dividend_payer_10,Line5 Dividend Payer 10,Text,"(129.6, 300.002, 460.8, 312.001)"
1,topmostSubform[0].Page1[0].f1_53[0],topmostSubform[0].Page1[0].line5_dividend_amount_10,line5_dividend_amount_10,Line5 Dividend Amount 10,Text,"(489.6, 300.002, 576, 312.001)"
1,topmostSubform[0].Page1[0].f1_54[0],topmostSubform[0].Page1[0].line5_dividend_payer_11,line5_dividend_payer_11,Line5 Dividend Payer 11,Text,"(129.6, 288, 460.8, 299.999)"
1,topmostSubform[0].Page1[0].f1_55[0],topmostSubform[0].Page1[0].line5_dividend_amount_11,line5_dividend_amount_11,Line5 Dividend Amount 11,Text,"(489.6, 288, 576, 299.999)"
1,topmostSubform[0].Page1[0].f1_56[0],topmostSubform[0].Page1[0].line5_dividend_payer_12,line5_dividend_payer_12,Line5 Dividend Payer 12,Text,"(129.6, 276.001, 460.8, 288)"
1,topmostSubform[0].Page1[0].f1_57[0],topmostSubform[0].Page1[0].line5_dividend_amount_12,line5_dividend_amount_12,Line5 Dividend Amount 12,Text,"(489.6, 276.001, 576, 288)"
1,topmostSubform[0].Page1[0].f1_58[0],topmostSubform[0].Page1[0].line5_dividend_payer_13,line5_dividend_payer_13,Line5 Dividend Payer 13,Text,"(129.6, 264.002, 460.8, 276.001)"
1,topmostSubform[0].Page1[0].f1_59[0],topmostSubform[0].Page1[0].line5_dividend_amount_13,line5_dividend_amount_13,Line5 Dividend Amount 13,Text,"(489.6, 264.002, 576, 276.001)"
1,topmostSubform[0].Page1[0].f1_60[0],topmostSubform[0].Page1[0].line5_dividend_payer_14,line5_dividend_payer_14,Line5 Dividend Payer 14,Text,"(129.6, 252, 460.8, 263.999)"
1,topmostSubform[0].Page1[0].f1_61[0],topmostSubform[0].Page1[0].line5_dividend_amount_14,line5_dividend_amount_14,Line5 Dividend Amount 14,Text,"(489.6, 252, 576, 263.999)"
1,topmostSubform[0].Page1[0].f1_62[0],topmostSubform[0].Page1[0].line5_dividend_payer_15,line5_dividend_payer_15,Line5 Dividend Payer 15,Text,"(129.6, 240.001, 460.8, 252)"
1,topmostSubform[0].Page1[0].f1_63[0],topmostSubform[0].Page1[0].line5_dividend_amount_15,line5_dividend_amount_15,Line5 Dividend Amount 15,Text,"(489.6, 240.001, 576, 252)"
1,topmostSubform[0].Page1[0].f1_64[0],topmostSubform[0].Page1[0].line6_total_ordinary_dividends_to_form1040_line3b,line6_total_ordinary_dividends_to_form1040_line3b,Line6 Total Ordinary Dividends To Form1040 Line3b,Text,"(489.6, 228.002, 576, 240.001)"
1,topmostSubform[0].Page1[0].TagcorrectingSubform[0].c1_1[0],topmostSubform[0].Page1[0].TagcorrectingSubform[0].line7a_foreign_account_or_signature_authority_yes,line7a_foreign_account_or_signature_authority_yes,Line7a Foreign Account Or Signature Authority Yes,CheckBox,"(539.4, 133.001, 549.4, 143.001)"
1,topmostSubform[0].Page1[0].TagcorrectingSubform[0].c1_1[1],topmostSubform[0].Page1[0].TagcorrectingSubform[0].line7a_foreign_account_or_signature_authority_no,line7a_foreign_account_or_signature_authority_no,Line7a Foreign Account Or Signature Authority No,CheckBox,"(561, 133.001, 571, 143.001)"
1,topmostSubform[0].Page1[0].c1_2[0],topmostSubform[0].Page1[0].line7a_fbar_required_yes,line7a_fbar_required_yes,Line7a Fbar Required Yes,CheckBox,"(539.4, 97.001, 549.4, 107.001)"
1,topmostSubform[0].Page1[0].c1_2[1],topmostSubform[0].Page1[0].line7a_fbar_required_no,line7a_fbar_required_no,Line7a Fbar Required No,CheckBox,"(561, 97.001, 571, 107.001)"
1,topmostSubform[0].Page1[0].f1_65[0],topmostSubform[0].Page1[0].line7b_foreign_country_01,line7b_foreign_country_01,Line7b Foreign Country 01,Text,"(273.6, 72, 525.6, 83.999)"
1,topmostSubform[0].Page1[0].f1_66[0],topmostSubform[0].Page1[0].line7b_foreign_country_02,line7b_foreign_country_02,Line7b Foreign Country 02,Text,"(129.6, 60.001, 525.6, 72)"
1,topmostSubform[0].Page1[0].c1_3[0],topmostSubform[0].Page1[0].line8_foreign_trust_or_distribution_yes,line8_foreign_trust_or_distribution_yes,Line8 Foreign Trust Or Distribution Yes,CheckBox,"(539.4, 37, 549.4, 47)"
1,topmostSubform[0].Page1[0].c1_3[1],topmostSubform[0].Page1[0].line8_foreign_trust_or_distribution_no,line8_foreign_trust_or_distribution_no,Line8 Foreign Trust Or Distribution No,CheckBox,"(561, 37, 571, 47)"
