page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
1,topmostSubform[0].Page1[0].f1_12[0],topmostSubform[0].Page1[0].line6d_credit_for_the_elderly_or_disabled_schedule_r,line6d_credit_for_the_elderly_or_disabled_schedule_r,Line6d Credit For The Elderly Or Disabled Schedule R,Text,"(410.4, 540, 481.65, 551.999)"
1,topmostSubform[0].Page1[0].f1_13[0],topmostSubform[0].Page1[0].line6e_reserved_for_future_use,line6e_reserved_for_future_use,Line6e Reserved For Future Use,Text,"(410.4, 528.001, 481.65, 540)"
1,topmostSubform[0].Page1[0].f1_14[0],topmostSubform[0].Page1[0].line6f_clean_vehicle_credit_form8936,line6f_clean_vehicle_credit_form8936,Line6f Clean Vehicle Credit Form8936,Text,"(410.4, 516.002, 481.65, 528.001)"
1,topmostSubform[0].Page1[0].f1_15[0],topmostSubform[0].Page1[0].line6g_mortgage_interest_credit_form8396,line6g_mortgage_interest_credit_form8396,Line6g Mortgage Interest Credit Form8396,Text,"(410.4, 504, 481.65, 515.999)"
1,topmostSubform[0].Page1[0].f1_16[0],topmostSubform[0].Page1[0].line6h_dc_first_time_homebuyer_credit_form8859,line6h_dc_first_time_homebuyer_credit_form8859,Line6h Dc First Time Homebuyer Credit Form8859,Text,"(410.4, 492.001, 481.65, 504)"
1,topmostSubform[0].Page1[0].f1_17[0],topmostSubform[0].Page1[0].line6i_qualified_electric_vehicle_credit_form8834,line6i_qualified_electric_vehicle_credit_form8834,Line6i Qualified Electric Vehicle Credit Form8834,Text,"(410.4, 480.002, 481.65, 492.001)"
1,topmostSubform[0].Page1[0].f1_18[0],topmostSubform[0].Page1[0].line6j_alternative_fuel_vehicle_refueling_property_credit_form8911,line6j_alternative_fuel_vehicle_refueling_property_credit_form8911,Line6j Alternative Fuel Vehicle Refueling Property Credit Form8911,Text,"(410.4, 468, 481.65, 479.999)"
1,topmostSubform[0].Page1[0].f1_19[0],topmostSubform[0].Page1[0].line6k_credit_to_holders_of_tax_credit_bonds_form8912,line6k_credit_to_holders_of_tax_credit_bonds_form8912,Line6k Credit To Holders Of Tax Credit Bonds Form8912,Text,"(410.4, 456.001, 481.65, 468)"
1,topmostSubform[0].Page1[0].f1_20[0],topmostSubform[0].Page1[0].line6l_amount_on_form_8978_schedule_a_line_6,line6l_amount_on_form_8978_schedule_a_line_6,Line6l Amount On Form 8978 Schedule A Line 6,Text,"(410.4, 444.002, 481.65, 456.001)"
1,topmostSubform[0].Page1[0].f1_21[0],topmostSubform[0].Page1[0].line6m_credit_for_previously_owned_clean_vehicles_form8936,line6m_credit_for_previously_owned_clean_vehicles_form8936,Line6m Credit For Previously Owned Clean Vehicles Form8936,Text,"(410.4, 432, 481.65, 443.999)"
1,topmostSubform[0].Page1[0].Line6z_ReadOrder[0].f2_22[0],topmostSubform[0].Page1[0].Line6z_ReadOrder[0].line6z_other_credits_description,line6z_other_credits_description,Line6z Other Credits Description,Text,"(64.8, 396, 381.6, 420.001)"
1,topmostSubform[0].Page1[0].f1_23[0],topmostSubform[0].Page1[0].line6z_other_credits_amount,line6z_other_credits_amount,Line6z Other Credits Amount,Text,"(410.4, 396, 481.65, 407.999)"
1,topmostSubform[0].Page1[0].f1_24[0],topmostSubform[0].Page1[0].line7_total_other_nonrefundable_credits,line7_total_other_nonrefundable_credits,Line7 Total Other Nonrefundable Credits,Text,"(504, 384.001, 576, 396)"
1,topmostSubform[0].Page1[0].f1_25[0],topmostSubform[0].Page1[0].line8_total_nonrefundable_credits_to_form1040_line20,line8_total_nonrefundable_credits_to_form1040_line20,Line8 Total Nonrefundable Credits To Form1040 Line20,Text,"(504, 372.002, 576, 384.001)"
1,topmostSubform[0].Page1[0].f1_26[0],topmostSubform[0].Page1[0].line9_net_premium_tax_credit_form8962,line9_net_premium_tax_credit_form8962,Line9 Net Premium Tax Credit Form8962,Text,"(504, 348.001, 576, 360)"
1,topmostSubform[0].Page1[0].f1_27[0],topmostSubform[0].Page1[0].line10_amount_paid_with_extension_request_form4868,line10_amount_paid_with_extension_request_form4868,Line10 Amount Paid With Extension Request Form4868,Text,"(504, 336.002, 576, 348.001)"
1,topmostSubform[0].Page1[0].f1_28[0],topmostSubform[0].Page1[0].line11_excess_social_security_and_tier1_rrta_tax_withheld,line11_excess_social_security_and_tier1_rrta_tax_withheld,Line11 Excess Social Security And Tier1 Rrta Tax Withheld,Text,"(504, 324, 576, 335.999)"
1,topmostSubform[0].Page1[0].f1_29[0],topmostSubform[0].Page1[0].line12_credit_for_federal_tax_on_fuels_form4136,line12_credit_for_federal_tax_on_fuels_form4136,Line12 Credit For Federal Tax On Fuels Form4136,Text,"(504, 312.001, 576, 324)"
1,topmostSubform[0].Page1[0].Line13_ReadOrder[0].f1_30[0],topmostSubform[0].Page1[0].Line13_ReadOrder[0].line13a_form_2439_amount,line13a_form_2439_amount,Line13a Form 2439 Amount,Text,"(410.4, 288, 481.65, 299.999)"
1,topmostSubform[0].Page1[0].f1_31[0],topmostSubform[0].Page1[0].line13b_credit_for_repayment_of_amounts_included_in_income_from_earlier_years,line13b_credit_for_repayment_of_amounts_included_in_income_from_earlier_years,Line13b Credit For Repayment Of Amounts Included In Income From Earlier Years,Text,"(410.4, 264.002, 481.65, 276.001)"
1,topmostSubform[0].Page1[0].f1_32[0],topmostSubform[0].Page1[0].line13c_net_965_tax_liability_installment_form965a,line13c_net_965_tax_liability_installment_form965a,Line13c Net 965 Tax Liability Installment Form965a,Text,"(410.4, 252, 481.65, 263.999)"
1,topmostSubform[0].Page1[0].f1_33[0],topmostSubform[0].Page1[0].line13d_credit_for_prior_year_minimum_tax_refundable_form8801,line13d_credit_for_prior_year_minimum_tax_refundable_form8801,Line13d Credit For Prior Year Minimum Tax Refundable Form8801,Text,"(410.4, 240.001, 481.65, 252)"
1,topmostSubform[0].Page1[0].Line13z_ReadOrder[0].f1_34[0],topmostSubform[0].Page1[0].Line13z_ReadOrder[0].line13z_other_payments_or_refundable_credits_description,line13z_other_payments_or_refundable_credits_description,Line13z Other Payments Or Refundable Credits Description,Text,"(64.8, 203.998, 381.6, 227.999)"
1,topmostSubform[0].Page1[0].f1_35[0],topmostSubform[0].Page1[0].line13z_other_payments_or_refundable_credits_amount,line13z_other_payments_or_refundable_credits_amount,Line13z Other Payments Or Refundable Credits Amount,Text,"(410.4, 204.001, 481.65, 216)"
1,topmostSubform[0].Page1[0].f1_36[0],topmostSubform[0].Page1[0].line14_total_other_payments_or_refundable_credits,line14_total_other_payments_or_refundable_credits,Line14 Total Other Payments Or Refundable Credits,Text,"(504, 192.002, 576, 204.001)"
1,topmostSubform[0].Page1[0].f1_37[0],topmostSubform[0].Page1[0].line15_total_refundable_credits_and_payments_to_form1040_line31,line15_total_refundable_credits_and_payments_to_form1040_line31,Line15 Total Refundable Credits And Payments To Form1040 Line31,Text,"(504, 180, 576, 191.999)"
