page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
1,topmostSubform[0].Page1[0].Table_PartII[0].Row8a[0].f1_26[0],topmostSubform[0].Page1[0].Table_PartII[0].Row8a[0].line8a_long_term_basis_reported_no_adjustments_gain_or_loss,line8a_long_term_basis_reported_no_adjustments_gain_or_loss,Line8a Long Term Basis Reported No Adjustments Gain Or Loss,Text,"(504, 216, 576, 228)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row8b[0].f1_27[0],topmostSubform[0].Page1[0].Table_PartII[0].Row8b[0].line8b_long_term_form8949_box_d_proceeds,line8b_long_term_form8949_box_d_proceeds,Line8b Long Term Form8949 Box D Proceeds,Text,"(288, 191.999, 359.25, 204)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row8b[0].f1_28[0],topmostSubform[0].Page1[0].Table_PartII[0].Row8b[0].line8b_long_term_form8949_box_d_cost,line8b_long_term_form8949_box_d_cost,Line8b Long Term Form8949 Box D Cost,Text,"(360, 191.999, 431.25, 204)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row8b[0].f1_29[0],topmostSubform[0].Page1[0].Table_PartII[0].Row8b[0].line8b_long_term_form8949_box_d_adjustments,line8b_long_term_form8949_box_d_adjustments,Line8b Long Term Form8949 Box D Adjustments,Text,"(432, 191.999, 503.25, 204)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row8b[0].f1_30[0],topmostSubform[0].Page1[0].Table_PartII[0].Row8b[0].line8b_long_term_form8949_box_d_gain_or_loss,line8b_long_term_form8949_box_d_gain_or_loss,Line8b Long Term Form8949 Box D Gain Or Loss,Text,"(504, 191.999, 576, 204)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].f1_31[0],topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].line9_long_term_form8949_box_e_proceeds,line9_long_term_form8949_box_e_proceeds,Line9 Long Term Form8949 Box E Proceeds,Text,"(288, 167.998, 359.25, 179.999)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].f1_32[0],topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].line9_long_term_form8949_box_e_cost,line9_long_term_form8949_box_e_cost,Line9 Long Term Form8949 Box E Cost,Text,"(360, 167.998, 431.25, 179.999)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].f1_33[0],topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].line9_long_term_form8949_box_e_adjustments,line9_long_term_form8949_box_e_adjustments,Line9 Long Term Form8949 Box E Adjustments,Text,"(432, 167.998, 503.25, 179.999)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].f1_34[0],topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].line9_long_term_form8949_box_e_gain_or_loss,line9_long_term_form8949_box_e_gain_or_loss,Line9 Long Term Form8949 Box E Gain Or Loss,Text,"(504, 167.998, 576, 179.999)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].f1_35[0],topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].line10_long_term_form8949_box_f_proceeds,line10_long_term_form8949_box_f_proceeds,Line10 Long Term Form8949 Box F Proceeds,Text,"(288, 143.997, 359.25, 155.998)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].f1_36[0],topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].line10_long_term_form8949_box_f_cost,line10_long_term_form8949_box_f_cost,Line10 Long Term Form8949 Box F Cost,Text,"(360, 143.997, 431.25, 155.998)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].f1_37[0],topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].line10_long_term_form8949_box_f_adjustments,line10_long_term_form8949_box_f_adjustments,Line10 Long Term Form8949 Box F Adjustments,Text,"(432, 143.997, 503.25, 155.998)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].f1_38[0],topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].line10_long_term_form8949_box_f_gain_or_loss,line10_long_term_form8949_box_f_gain_or_loss,Line10 Long Term Form8949 Box F Gain Or Loss,Text,"(504, 143.997, 576, 155.998)"
1,topmostSubform[0].Page1[0].f1_39[0],topmostSubform[0].Page1[0].line11_long_term_from_form4797_and_others,line11_long_term_from_form4797_and_others,Line11 Long Term From Form4797 And Others,Text,"(504, 120.002, 576, 132.001)"
1,topmostSubform[0].Page1[0].f1_40[0],topmostSubform[0].Page1[0].line12_long_term_from_partnerships_s_corps_estates_trusts,line12_long_term_from_partnerships_s_corps_estates_trusts,Line12 Long Term From Partnerships S Corps Estates Trusts,Text,"(504, 108, 576, 119.999)"
1,topmostSubform[0].Page1[0].f1_41[0],topmostSubform[0].Page1[0].line13_capital_gain_distributions,line13_capital_gain_distributions,Line13 Capital Gain Distributions,Text,"(504, 96.001, 576, 108)"
1,topmostSubform[0].Page1[0].f1_42[0],topmostSubform[0].Page1[0].line14_long_term_capital_loss_carryover_prior_year,line14_long_term_capital_loss_carryover_prior_year,Line14 Long Term Capital Loss Carryover Prior Year,Text,"(507, 72, 573, 83.999)"
1,topmostSubform[0].Page1[0].f1_43[0],topmostSubform[0].Page1[0].line15_net_long_term_capital_gain_or_loss,line15_net_long_term_capital_gain_or_loss,Line15 Net Long Term Capital Gain Or Loss,Text,"(504, 48.002, 576, 60.001)"
2,topmostSubform[0].Page2[0].f2_1[0],topmostSubform[0].Page2[0].line16_combine_line7_and_line15_total_capital_gain_or_loss,line16_combine_line7_and_line15_total_capital_gain_or_loss,Line16 Combine Line7 And Line15 Total Capital Gain Or Loss,Text,"(489.6, 696.002, 576, 708.001)"
2,topmostSubform[0].Page2[0].c2_1[0],topmostSubform[0].Page2[0].line17_lines_15_and_16_both_gains_yes,line17_lines_15_and_16_both_gains_yes,Line17 Lines 15 And 16 Both Gains Yes,CheckBox,"(66.799, 578, 74.799, 586)"
2,topmostSubform[0].Page2[0].c2_1[1],topmostSubform[0].Page2[0].line17_lines_15_and_16_both_gains_no,line17_lines_15_and_16_both_gains_no,Line17 Lines 15 And 16 Both Gains No,CheckBox,"(66.799, 566.001, 74.799, 574.001)"
2,topmostSubform[0].Page2[0].f2_2[0],topmostSubform[0].Page2[0].line18_28_percent_rate_gain_worksheet_amount,line18_28_percent_rate_gain_worksheet_amount,Line18 28 Percent Rate Gain Worksheet Amount,Text,"(489.6, 528.001, 576, 540)"
2,topmostSubform[0].Page2[0].f2_3[0],topmostSubform[0].Page2[0].line19_unrecaptured_section_1250_gain_worksheet_amount,line19_unrecaptured_section_1250_gain_worksheet_amount,Line19 Unrecaptured Section 1250 Gain Worksheet Amount,Text,"(489.6, 492.001, 576, 504)"
2,topmostSubform[0].Page2[0].c2_2[0],topmostSubform[0].Page2[0].line20_lines_18_and_19_both_zero_and_no_form_4952_yes,line20_lines_18_and_19_both_zero_and_no_form_4952_yes,Line20 Lines 18 And 19 Both Zero And No Form 4952 Yes,CheckBox,"(66.799, 458.001, 74.799, 466.001)"
2,topmostSubform[0].Page2[0].c2_2[1],topmostSubform[0].Page2[0].line20_lines_18_and_19_both_zero_and_no_form_4952_no,line20_lines_18_and_19_both_zero_and_no_form_4952_no,Line20 Lines 18 And 19 Both Zero And No Form 4952 No,CheckBox,"(66.799, 422.001, 74.799, 430.001)"
2,topmostSubform[0].Page2[0].f2_4[0],topmostSubform[0].Page2[0].line21_capital_loss_carryover_smaller_of_loss_or_3000_to_form1040_line7,line21_capital_loss_carryover_smaller_of_loss_or_3000_to_form1040_line7,Line21 Capital Loss Carryover Smaller Of Loss Or 3000 To Form1040 Line7,Text,"(492.6, 360, 573, 371.999)"
2,topmostSubform[0].Page2[0].c2_3[0],topmostSubform[0].Page2[0].line22_qualified_dividends_on_form1040_line3a_yes,line22_qualified_dividends_on_form1040_line3a_yes,Line22 Qualified Dividends On Form1040 Line3a Yes,CheckBox,"(66.799, 278.001, 74.799, 286.001)"
2,topmostSubform[0].Page2[0].c2_3[1],topmostSubform[0].Page2[0].line22_qualified_dividends_on_form1040_line3a_no,line22_qualified_dividends_on_form1040_line3a_no,Line22 Qualified Dividends On Form1040 Line3a No,CheckBox,"(66.799, 242.001, 74.799, 250.001)"
