page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
1,topmostSubform[0].Page1[0].f1_23[0],topmostSubform[0].Page1[0].line14_prior_year_excess_contributions,line14_prior_year_excess_contributions,Line14 Prior Year Excess Contributions,Text,"(504, 239.969, 576, 251.968)"
1,topmostSubform[0].Page1[0].f1_24[0],topmostSubform[0].Page1[0].line15_excess_contributions_for_2025,line15_excess_contributions_for_2025,Line15 Excess Contributions For 2025,Text,"(504, 227.97, 576, 239.969)"
1,topmostSubform[0].Page1[0].f1_25[0],topmostSubform[0].Page1[0].line16_total_excess_contributions,line16_total_excess_contributions,Line16 Total Excess Contributions,Text,"(504, 215.968, 576, 227.967)"
1,topmostSubform[0].Page1[0].f1_26[0],topmostSubform[0].Page1[0].line17_additional_tax_excess_traditional_ira,line17_additional_tax_excess_traditional_ira,Line17 Additional Tax Excess Traditional Ira,Text,"(504, 191.97, 576, 203.969)"
1,topmostSubform[0].Page1[0].f1_27[0],topmostSubform[0].Page1[0].line18_excess_contributions_from_2024_line24,line18_excess_contributions_from_2024_line24,Line18 Excess Contributions From 2024 Line24,Text,"(504, 143.968, 576, 155.967)"
1,topmostSubform[0].Page1[0].f1_28[0],topmostSubform[0].Page1[0].line19_roth_ira_contributions_less_than_maximum,line19_roth_ira_contributions_less_than_maximum,Line19 Roth Ira Contributions Less Than Maximum,Text,"(410.4, 119.97, 481.65, 131.969)"
1,topmostSubform[0].Page1[0].f1_29[0],topmostSubform[0].Page1[0].line20_distributions_from_roth_iras,line20_distributions_from_roth_iras,Line20 Distributions From Roth Iras,Text,"(410.4, 107.968, 481.65, 119.967)"
1,topmostSubform[0].Page1[0].f1_30[0],topmostSubform[0].Page1[0].line21_add_lines_19_and_20,line21_add_lines_19_and_20,Line21 Add Lines 19 And 20,Text,"(504, 95.969, 576, 107.968)"
1,topmostSubform[0].Page1[0].f1_31[0],topmostSubform[0].Page1[0].line22_prior_year_excess_contributions,line22_prior_year_excess_contributions,Line22 Prior Year Excess Contributions,Text,"(504, 83.97, 576, 95.969)"
1,topmostSubform[0].Page1[0].f1_32[0],topmostSubform[0].Page1[0].line23_excess_contributions_for_2025,line23_excess_contributions_for_2025,Line23 Excess Contributions For 2025,Text,"(504, 71.968, 576, 83.967)"
1,topmostSubform[0].Page1[0].f1_33[0],topmostSubform[0].Page1[0].line24_total_excess_contributions,line24_total_excess_contributions,Line24 Total Excess Contributions,Text,"(504, 59.969, 576, 71.968)"
1,topmostSubform[0].Page1[0].f1_34[0],topmostSubform[0].Page1[0].line25_additional_tax_excess_roth_ira,line25_additional_tax_excess_roth_ira,Line25 Additional Tax Excess Roth Ira,Text,"(504, 35.968, 576, 47.967)"
2,topmostSubform[0].Page2[0].f2_1[0],topmostSubform[0].Page2[0].line26_excess_contributions_from_2024_line32,line26_excess_contributions_from_2024_line32,Line26 Excess Contributions From 2024 Line32,Text,"(504, 707.969, 576, 719.968)"
2,topmostSubform[0].Page2[0].f2_2[0],topmostSubform[0].Page2[0].line27_coverdell_contributions_less_than_maximum,line27_coverdell_contributions_less_than_maximum,Line27 Coverdell Contributions Less Than Maximum,Text,"(410.4, 683.968, 481.65, 695.967)"
2,topmostSubform[0].Page2[0].f2_3[0],topmostSubform[0].Page2[0].line28_distributions_from_coverdell_esas,line28_distributions_from_coverdell_esas,Line28 Distributions From Coverdell Esas,Text,"(410.4, 671.969, 481.65, 683.968)"
2,topmostSubform[0].Page2[0].f2_4[0],topmostSubform[0].Page2[0].line29_add_lines_27_and_28,line29_add_lines_27_and_28,Line29 Add Lines 27 And 28,Text,"(504, 659.97, 576, 671.969)"
2,topmostSubform[0].Page2[0].f2_5[0],topmostSubform[0].Page2[0].line30_prior_year_excess_contributions,line30_prior_year_excess_contributions,Line30 Prior Year Excess Contributions,Text,"(504, 647.968, 576, 659.967)"
2,topmostSubform[0].Page2[0].f2_6[0],topmostSubform[0].Page2[0].line31_excess_contributions_for_2025,line31_excess_contributions_for_2025,Line31 Excess Contributions For 2025,Text,"(504, 635.969, 576, 647.968)"
2,topmostSubform[0].Page2[0].f2_7[0],topmostSubform[0].Page2[0].line32_total_excess_contributions,line32_total_excess_contributions,Line32 Total Excess Contributions,Text,"(504, 623.97, 576, 635.969)"
2,topmostSubform[0].Page2[0].f2_8[0],topmostSubform[0].Page2[0].line33_additional_tax_excess_coverdell_esa,line33_additional_tax_excess_coverdell_esa,Line33 Additional Tax Excess Coverdell Esa,Text,"(504, 599.969, 576, 611.968)"
2,topmostSubform[0].Page2[0].f2_9[0],topmostSubform[0].Page2[0].line34_excess_contributions_from_2024_line40,line34_excess_contributions_from_2024_line40,Line34 Excess Contributions From 2024 Line40,Text,"(504, 563.969, 576, 575.968)"
2,topmostSubform[0].Page2[0].f2_10[0],topmostSubform[0].Page2[0].line35_archer_msa_contributions_less_than_maximum,line35_archer_msa_contributions_less_than_maximum,Line35 Archer Msa Contributions Less Than Maximum,Text,"(410.4, 539.968, 481.65, 551.967)"
2,topmostSubform[0].Page2[0].f2_11[0],topmostSubform[0].Page2[0].line36_distributions_from_archer_msas,line36_distributions_from_archer_msas,Line36 Distributions From Archer Msas,Text,"(410.4, 527.969, 481.65, 539.968)"
2,topmostSubform[0].Page2[0].f2_12[0],topmostSubform[0].Page2[0].line37_add_lines_35_and_36,line37_add_lines_35_and_36,Line37 Add Lines 35 And 36,Text,"(504, 515.97, 576, 527.969)"
2,topmostSubform[0].Page2[0].f2_13[0],topmostSubform[0].Page2[0].line38_prior_year_excess_contributions,line38_prior_year_excess_contributions,Line38 Prior Year Excess Contributions,Text,"(504, 503.968, 576, 515.967)"
2,topmostSubform[0].Page2[0].f2_14[0],topmostSubform[0].Page2[0].line39_excess_contributions_for_2025,line39_excess_contributions_for_2025,Line39 Excess Contributions For 2025,Text,"(504, 491.969, 576, 503.968)"
2,topmostSubform[0].Page2[0].f2_15[0],topmostSubform[0].Page2[0].line40_total_excess_contributions,line40_total_excess_contributions,Line40 Total Excess Contributions,Text,"(504, 479.97, 576, 491.969)"
2,topmostSubform[0].Page2[0].f2_16[0],topmostSubform[0].Page2[0].line41_additional_tax_excess_archer_msa,line41_additional_tax_excess_archer_msa,Line41 Additional Tax Excess Archer Msa,Text,"(504, 443.97, 576, 455.969)"
2,topmostSubform[0].Page2[0].f2_17[0],topmostSubform[0].Page2[0].line42_excess_contributions_from_2024_line48,line42_excess_contributions_from_2024_line48,Line42 Excess Contributions From 2024 Line48,Text,"(504, 395.968, 576, 407.967)"
2,topmostSubform[0].Page2[0].f2_18[0],topmostSubform[0].Page2[0].line43_hsa_contributions_less_than_maximum,line43_hsa_contributions_less_than_maximum,Line43 Hsa Contributions Less Than Maximum,Text,"(410.4, 371.97, 481.65, 383.969)"
2,topmostSubform[0].Page2[0].f2_19[0],topmostSubform[0].Page2[0].line44_distributions_from_hsas,line44_distributions_from_hsas,Line44 Distributions From Hsas,Text,"(410.4, 359.968, 481.65, 371.967)"
2,topmostSubform[0].Page2[0].f2_20[0],topmostSubform[0].Page2[0].line45_add_lines_43_and_44,line45_add_lines_43_and_44,Line45 Add Lines 43 And 44,Text,"(504, 347.969, 576, 359.968)"
2,topmostSubform[0].Page2[0].f2_21[0],topmostSubform[0].Page2[0].line46_prior_year_excess_contributions,line46_prior_year_excess_contributions,Line46 Prior Year Excess Contributions,Text,"(504, 335.97, 576, 347.969)"
2,topmostSubform[0].Page2[0].f2_22[0],topmostSubform[0].Page2[0].line47_excess_contributions_for_2025,line47_excess_contributions_for_2025,Line47 Excess Contributions For 2025,Text,"(504, 323.968, 576, 335.967)"
2,topmostSubform[0].Page2[0].f2_23[0],topmostSubform[0].Page2[0].line48_total_excess_contributions,line48_total_excess_contributions,Line48 Total Excess Contributions,Text,"(504, 311.969, 576, 323.968)"
2,topmostSubform[0].Page2[0].f2_24[0],topmostSubform[0].Page2[0].line49_additional_tax_excess_hsa,line49_additional_tax_excess_hsa,Line49 Additional Tax Excess Hsa,Text,"(504, 287.968, 576, 299.967)"
2,topmostSubform[0].Page2[0].f2_25[0],topmostSubform[0].Page2[0].line50_excess_contributions_for_2025_able,line50_excess_contributions_for_2025_able,Line50 Excess Contributions For 2025 Able,Text,"(504, 251.968, 576, 263.967)"
2,topmostSubform[0].Page2[0].f2_26[0],topmostSubform[0].Page2[0].line51_additional_tax_excess_able,line51_additional_tax_excess_able,Line51 Additional Tax Excess Able,Text,"(504, 227.97, 576, 239.969)"
3,topmostSubform[0].Page3[0].c3_1[0],topmostSubform[0].Page3[0].paid_preparer_self_employed_check,paid_preparer_self_employed_check,Paid Preparer Self Employed Check,CheckBox,"(481.2, 539.967, 489.2, 547.967)"
3,topmostSubform[0].Page3[0].f3_1[0],topmostSubform[0].Page3[0].line52a_minimum_required_distribution_correction_window,line52a_minimum_required_distribution_correction_window,Line52a Minimum Required Distribution Correction Window,Text,"(504, 695.97, 576, 707.969)"
3,topmostSubform[0].Page3[0].f3_2[0],topmostSubform[0].Page3[0].line52b_minimum_required_distribution_all_other_plans,line52b_minimum_required_distribution_all_other_plans,Line52b Minimum Required Distribution All Other Plans,Text,"(504, 683.968, 576, 695.967)"
3,topmostSubform[0].Page3[0].f3_3[0],topmostSubform[0].Page3[0].line53a_amount_distributed_correction_window,line53a_amount_distributed_correction_window,Line53a Amount Distributed Correction Window,Text,"(504, 659.97, 576, 671.969)"
3,topmostSubform[0].Page3[0].f3_4[0],topmostSubform[0].Page3[0].line53b_amount_distributed_all_other_plans,line53b_amount_distributed_all_other_plans,Line53b Amount Distributed All Other Plans,Text,"(504, 647.968, 576, 659.967)"
3,topmostSubform[0].Page3[0].f3_5[0],topmostSubform[0].Page3[0].line54a_excess_accumulation_tax_10_percent,line54a_excess_accumulation_tax_10_percent,Line54a Excess Accumulation Tax 10 Percent,Text,"(504, 635.969, 576, 647.968)"
3,topmostSubform[0].Page3[0].f3_6[0],topmostSubform[0].Page3[0].line54b_excess_accumulation_tax_25_percent,line54b_excess_accumulation_tax_25_percent,Line54b Excess Accumulation Tax 25 Percent,Text,"(504, 623.97, 576, 635.969)"
3,topmostSubform[0].Page3[0].f3_7[0],topmostSubform[0].Page3[0].line55_total_additional_tax_excess_accumulation,line55_total_additional_tax_excess_accumulation,Line55 Total Additional Tax Excess Accumulation,Text,"(504, 599.969, 576, 611.968)"
3,topmostSubform[0].Page3[0].f3_8[0],topmostSubform[0].Page3[0].paid_preparer_print_name,paid_preparer_print_name,Paid Preparer Print Name,Text,"(87.4, 527.966, 236.85, 541.967)"
3,topmostSubform[0].Page3[0].f3_9[0],topmostSubform[0].Page3[0].paid_preparer_ptin,paid_preparer_ptin,Paid Preparer Ptin,Text,"(504, 527.966, 576, 541.967)"
3,topmostSubform[0].Page3[0].f3_10[0],topmostSubform[0].Page3[0].paid_preparer_firm_name,paid_preparer_firm_name,Paid Preparer Firm Name,Text,"(134.466, 515.97, 431.25, 527.969)"
3,topmostSubform[0].Page3[0].f3_11[0],topmostSubform[0].Page3[0].paid_preparer_firm_ein,paid_preparer_firm_ein,Paid Preparer Firm Ein,Text,"(475.2, 515.97, 576, 527.969)"
3,topmostSubform[0].Page3[0].f3_12[0],topmostSubform[0].Page3[0].paid_preparer_firm_address,paid_preparer_firm_address,Paid Preparer Firm Address,Text,"(144, 503.968, 431.25, 515.967)"
3,topmostSubform[0].Page3[0].f3_13[0],topmostSubform[0].Page3[0].paid_preparer_firm_phone,paid_preparer_firm_phone,Paid Preparer Firm Phone,Text,"(475.2, 503.968, 576, 515.967)"
