page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
1,topmostSubform[0].Page1[0].f1_19[0],topmostSubform[0].Page1[0].line7b_fuel_cell_home_address_zip,line7b_fuel_cell_home_address_zip,Line7b Fuel Cell Home Address Zip,Text,"(424.8, 312.621, 475.2, 323.968)"
1,topmostSubform[0].Page1[0].f1_20[0],topmostSubform[0].Page1[0].line8_qualified_fuel_cell_property_costs,line8_qualified_fuel_cell_property_costs,Line8 Qualified Fuel Cell Property Costs,Text,"(410.4, 251.968, 481.65, 263.967)"
1,topmostSubform[0].Page1[0].f1_21[0],topmostSubform[0].Page1[0].line9_multiply_line8_by_30_percent,line9_multiply_line8_by_30_percent,Line9 Multiply Line8 By 30 Percent,Text,"(410.4, 227.97, 481.65, 239.969)"
1,topmostSubform[0].Page1[0].f1_22[0],topmostSubform[0].Page1[0].line10_kilowatt_capacity_whole,line10_kilowatt_capacity_whole,Line10 Kilowatt Capacity Whole,Text,"(295.2, 203.969, 309.6, 215.968)"
1,topmostSubform[0].Page1[0].f1_23[0],topmostSubform[0].Page1[0].line10_kilowatt_capacity_decimal,line10_kilowatt_capacity_decimal,Line10 Kilowatt Capacity Decimal,Text,"(316.8, 203.969, 338.4, 215.968)"
1,topmostSubform[0].Page1[0].f1_24[0],topmostSubform[0].Page1[0].line10_kilowatt_capacity_times_1000,line10_kilowatt_capacity_times_1000,Line10 Kilowatt Capacity Times 1000,Text,"(410.4, 203.969, 481.65, 215.968)"
1,topmostSubform[0].Page1[0].f1_25[0],topmostSubform[0].Page1[0].line11_smaller_of_line9_or_line10,line11_smaller_of_line9_or_line10,Line11 Smaller Of Line9 Or Line10,Text,"(504, 179.968, 576, 191.967)"
1,topmostSubform[0].Page1[0].f1_26[0],topmostSubform[0].Page1[0].line12_credit_carryforward_from_2024,line12_credit_carryforward_from_2024,Line12 Credit Carryforward From 2024,Text,"(504, 155.97, 576, 167.969)"
1,topmostSubform[0].Page1[0].f1_27[0],topmostSubform[0].Page1[0].line13_add_lines_6b_11_and_12,line13_add_lines_6b_11_and_12,Line13 Add Lines 6b 11 And 12,Text,"(504, 131.969, 576, 143.968)"
1,topmostSubform[0].Page1[0].f1_28[0],topmostSubform[0].Page1[0].line14_limitation_based_on_tax_liability,line14_limitation_based_on_tax_liability,Line14 Limitation Based On Tax Liability,Text,"(504, 107.968, 576, 119.967)"
1,topmostSubform[0].Page1[0].f1_29[0],topmostSubform[0].Page1[0].line15_residential_clean_energy_credit,line15_residential_clean_energy_credit,Line15 Residential Clean Energy Credit,Text,"(504, 83.97, 576, 95.969)"
1,topmostSubform[0].Page1[0].f1_30[0],topmostSubform[0].Page1[0].line16_credit_carryforward_to_2026,line16_credit_carryforward_to_2026,Line16 Credit Carryforward To 2026,Text,"(410.4, 59.969, 481.65, 71.968)"
2,topmostSubform[0].Page2[0].c2_1[0],topmostSubform[0].Page2[0].line17a_improvements_in_main_home_us_yes,line17a_improvements_in_main_home_us_yes,Line17a Improvements In Main Home Us Yes,CheckBox,"(511.2, 673.469, 520.2, 682.469)"
2,topmostSubform[0].Page2[0].c2_1[1],topmostSubform[0].Page2[0].line17a_improvements_in_main_home_us_no,line17a_improvements_in_main_home_us_no,Line17a Improvements In Main Home Us No,CheckBox,"(550.2, 673.469, 559.2, 682.469)"
2,topmostSubform[0].Page2[0].c2_2[0],topmostSubform[0].Page2[0].line17b_original_user_of_improvements_yes,line17b_original_user_of_improvements_yes,Line17b Original User Of Improvements Yes,CheckBox,"(511.2, 661.47, 520.2, 670.47)"
2,topmostSubform[0].Page2[0].c2_2[1],topmostSubform[0].Page2[0].line17b_original_user_of_improvements_no,line17b_original_user_of_improvements_no,Line17b Original User Of Improvements No,CheckBox,"(550.2, 661.47, 559.2, 670.47)"
2,topmostSubform[0].Page2[0].c2_3[0],topmostSubform[0].Page2[0].line17c_expected_to_remain_in_use_5_years_yes,line17c_expected_to_remain_in_use_5_years_yes,Line17c Expected To Remain In Use 5 Years Yes,CheckBox,"(511.2, 649.468, 520.2, 658.468)"
2,topmostSubform[0].Page2[0].c2_3[1],topmostSubform[0].Page2[0].line17c_expected_to_remain_in_use_5_years_no,line17c_expected_to_remain_in_use_5_years_no,Line17c Expected To Remain In Use 5 Years No,CheckBox,"(550.2, 649.468, 559.2, 658.468)"
2,topmostSubform[0].Page2[0].c2_4[0],topmostSubform[0].Page2[0].line17e_improvements_related_to_construction_yes,line17e_improvements_related_to_construction_yes,Line17e Improvements Related To Construction Yes,CheckBox,"(511.2, 565.469, 520.2, 574.469)"
2,topmostSubform[0].Page2[0].c2_4[1],topmostSubform[0].Page2[0].line17e_improvements_related_to_construction_no,line17e_improvements_related_to_construction_no,Line17e Improvements Related To Construction No,CheckBox,"(550.2, 565.469, 559.2, 574.469)"
2,topmostSubform[0].Page2[0].f2_01[0],topmostSubform[0].Page2[0].names_shown_on_return_page2,names_shown_on_return_page2,Names Shown On Return Page2,Text,"(36, 719.968, 467.25, 733.969)"
2,topmostSubform[0].Page2[0].f2_02[0],topmostSubform[0].Page2[0].your_social_security_number_page2,your_social_security_number_page2,Your Social Security Number Page2,Text,"(468, 719.968, 576, 733.969)"
2,topmostSubform[0].Page2[0].f2_03[0],topmostSubform[0].Page2[0].line17d_main_home_address_street,line17d_main_home_address_street,Line17d Main Home Address Street,Text,"(64.8, 587.967, 237.60000000000002, 599.969)"
2,topmostSubform[0].Page2[0].f2_04[0],topmostSubform[0].Page2[0].line17d_main_home_address_unit_no,line17d_main_home_address_unit_no,Line17d Main Home Address Unit No,Text,"(244.8, 587.967, 288, 599.969)"
2,topmostSubform[0].Page2[0].f2_05[0],topmostSubform[0].Page2[0].line17d_main_home_address_city,line17d_main_home_address_city,Line17d Main Home Address City,Text,"(295.2, 587.967, 381.6, 599.969)"
2,topmostSubform[0].Page2[0].f2_06[0],topmostSubform[0].Page2[0].line17d_main_home_address_state,line17d_main_home_address_state,Line17d Main Home Address State,Text,"(388.8, 587.967, 417.6, 599.969)"
2,topmostSubform[0].Page2[0].f2_07[0],topmostSubform[0].Page2[0].line17d_main_home_address_zip,line17d_main_home_address_zip,Line17d Main Home Address Zip,Text,"(424.8, 587.967, 475.2, 599.969)"
2,topmostSubform[0].Page2[0].f2_08[0],topmostSubform[0].Page2[0].line18a_insulation_or_air_sealing_cost,line18a_insulation_or_air_sealing_cost,Line18a Insulation Or Air Sealing Cost,Text,"(410.4, 467.968, 481.65, 479.967)"
2,topmostSubform[0].Page2[0].f2_09[0],topmostSubform[0].Page2[0].line18b_multiply_line18a_by_30_percent_max_1200,line18b_multiply_line18a_by_30_percent_max_1200,Line18b Multiply Line18a By 30 Percent Max 1200,Text,"(504, 455.969, 576, 467.968)"
2,topmostSubform[0].Page2[0].f2_10[0],topmostSubform[0].Page2[0].line19a_cost_of_most_expensive_door,line19a_cost_of_most_expensive_door,Line19a Cost Of Most Expensive Door,Text,"(410.4, 431.968, 481.65, 443.967)"
2,topmostSubform[0].Page2[0].f2_13[0],topmostSubform[0].Page2[0].line19c_multiply_line19a_by_30_percent_max_250,line19c_multiply_line19a_by_30_percent_max_250,Line19c Multiply Line19a By 30 Percent Max 250,Text,"(410.4, 383.969, 481.65, 395.968)"
2,topmostSubform[0].Page2[0].f2_14[0],topmostSubform[0].Page2[0].line19d_total_cost_of_two_next_doors,line19d_total_cost_of_two_next_doors,Line19d Total Cost Of Two Next Doors,Text,"(410.4, 359.968, 481.65, 371.967)"
2,topmostSubform[0].Page2[0].f2_17[0],topmostSubform[0].Page2[0].line19d_door_i_cost,line19d_door_i_cost,Line19d Door I Cost,Text,"(345.6, 343.968, 381.6, 359.968)"
2,topmostSubform[0].Page2[0].f2_20[0],topmostSubform[0].Page2[0].line19d_door_ii_cost,line19d_door_ii_cost,Line19d Door Ii Cost,Text,"(345.6, 319.967, 381.6, 335.967)"
2,topmostSubform[0].Page2[0].f2_21[0],topmostSubform[0].Page2[0].line19e_cost_of_all_other_doors,line19e_cost_of_all_other_doors,Line19e Cost Of All Other Doors,Text,"(410.4, 299.97, 481.65, 311.969)"
2,topmostSubform[0].Page2[0].f2_22[0],topmostSubform[0].Page2[0].line19f_add_lines_19d_and_19e,line19f_add_lines_19d_and_19e,Line19f Add Lines 19d And 19e,Text,"(410.4, 287.968, 481.65, 299.967)"
2,topmostSubform[0].Page2[0].f2_23[0],topmostSubform[0].Page2[0].line19g_multiply_line19f_by_30_percent,line19g_multiply_line19f_by_30_percent,Line19g Multiply Line19f By 30 Percent,Text,"(410.4, 275.969, 481.65, 287.968)"
2,topmostSubform[0].Page2[0].f2_24[0],topmostSubform[0].Page2[0].line19h_add_lines_19c_and_19g_max_500,line19h_add_lines_19c_and_19g_max_500,Line19h Add Lines 19c And 19g Max 500,Text,"(504, 263.97, 576, 275.969)"
2,topmostSubform[0].Page2[0].f2_25[0],topmostSubform[0].Page2[0].line20a_total_cost_of_four_windows,line20a_total_cost_of_four_windows,Line20a Total Cost Of Four Windows,Text,"(410.4, 227.97, 481.65, 239.969)"
2,topmostSubform[0].Page2[0].f2_28[0],topmostSubform[0].Page2[0].line20a_window_i_cost,line20a_window_i_cost,Line20a Window I Cost,Text,"(345.6, 205.969, 381.6, 221.969)"
2,topmostSubform[0].Page2[0].f2_31[0],topmostSubform[0].Page2[0].line20a_window_ii_cost,line20a_window_ii_cost,Line20a Window Ii Cost,Text,"(345.6, 181.968, 381.6, 197.968)"
2,topmostSubform[0].Page2[0].f2_34[0],topmostSubform[0].Page2[0].line20a_window_iii_cost,line20a_window_iii_cost,Line20a Window Iii Cost,Text,"(345.6, 157.967, 381.6, 173.967)"
2,topmostSubform[0].Page2[0].f2_37[0],topmostSubform[0].Page2[0].line20a_window_iv_cost,line20a_window_iv_cost,Line20a Window Iv Cost,Text,"(345.6, 133.969, 381.6, 149.969)"
2,topmostSubform[0].Page2[0].f2_38[0],topmostSubform[0].Page2[0].line20b_cost_of_all_other_windows,line20b_cost_of_all_other_windows,Line20b Cost Of All Other Windows,Text,"(410.4, 101.97, 481.65, 113.969)"
2,topmostSubform[0].Page2[0].f2_39[0],topmostSubform[0].Page2[0].line20c_add_lines_20a_and_20b,line20c_add_lines_20a_and_20b,Line20c Add Lines 20a And 20b,Text,"(410.4, 89.968, 481.65, 101.967)"
2,topmostSubform[0].Page2[0].f2_40[0],topmostSubform[0].Page2[0].line20d_multiply_line20c_by_30_percent_max_600,line20d_multiply_line20c_by_30_percent_max_600,Line20d Multiply Line20c By 30 Percent Max 600,Text,"(504, 77.969, 576, 89.968)"
2,topmostSubform[0].Page2[0].Ln19b[0].Box1-4[0].f2_11[0],topmostSubform[0].Page2[0].Ln19b[0].Box1-4[0].line19b_door_manufacturer_pin_chars_1_4,line19b_door_manufacturer_pin_chars_1_4,Line19b Door Manufacturer Pin Chars 1 4,Text,"(64.8, 403.969, 129.6, 415.969)"
2,topmostSubform[0].Page2[0].Ln19b[0].Box5-17[0].f2_12[0],topmostSubform[0].Page2[0].Ln19b[0].Box5-17[0].line19b_door_manufacturer_pin_chars_5_17,line19b_door_manufacturer_pin_chars_5_17,Line19b Door Manufacturer Pin Chars 5 17,Text,"(129.6, 403.969, 338.4, 415.969)"
2,topmostSubform[0].Page2[0].Ln19i[0].Box1-4[0].f2_15[0],topmostSubform[0].Page2[0].Ln19i[0].Box1-4[0].line19d_door_i_manufacturer_pin_chars_1_4,line19d_door_i_manufacturer_pin_chars_1_4,Line19d Door I Manufacturer Pin Chars 1 4,Text,"(64.8, 343.968, 129.6, 355.968)"
2,topmostSubform[0].Page2[0].Ln19i[0].Box5-17[0].f2_16[0],topmostSubform[0].Page2[0].Ln19i[0].Box5-17[0].line19d_door_i_manufacturer_pin_chars_5_17,line19d_door_i_manufacturer_pin_chars_5_17,Line19d Door I Manufacturer Pin Chars 5 17,Text,"(129.6, 343.968, 338.4, 355.968)"
2,topmostSubform[0].Page2[0].Ln19ii[0].Box1-4[0].f2_18[0],topmostSubform[0].Page2[0].Ln19ii[0].Box1-4[0].line19d_door_ii_manufacturer_pin_chars_1_4,line19d_door_ii_manufacturer_pin_chars_1_4,Line19d Door Ii Manufacturer Pin Chars 1 4,Text,"(64.8, 319.967, 129.6, 331.967)"
2,topmostSubform[0].Page2[0].Ln19ii[0].Box5-17[0].f2_19[0],topmostSubform[0].Page2[0].Ln19ii[0].Box5-17[0].line19d_door_ii_manufacturer_pin_chars_5_17,line19d_door_ii_manufacturer_pin_chars_5_17,Line19d Door Ii Manufacturer Pin Chars 5 17,Text,"(129.6, 319.967, 338.4, 331.967)"
2,topmostSubform[0].Page2[0].Ln20i[0].Box1-4[0].f2_26[0],topmostSubform[0].Page2[0].Ln20i[0].Box1-4[0].line20a_window_i_manufacturer_pin_chars_1_4,line20a_window_i_manufacturer_pin_chars_1_4,Line20a Window I Manufacturer Pin Chars 1 4,Text,"(64.8, 205.969, 129.6, 217.969)"
2,topmostSubform[0].Page2[0].Ln20i[0].Box5-17[0].f2_27[0],topmostSubform[0].Page2[0].Ln20i[0].Box5-17[0].line20a_window_i_manufacturer_pin_chars_5_17,line20a_window_i_manufacturer_pin_chars_5_17,Line20a Window I Manufacturer Pin Chars 5 17,Text,"(129.6, 205.969, 338.4, 217.969)"
2,topmostSubform[0].Page2[0].Ln20ii[0].Box1-4[0].f2_29[0],topmostSubform[0].Page2[0].Ln20ii[0].Box1-4[0].line20a_window_ii_manufacturer_pin_chars_1_4,line20a_window_ii_manufacturer_pin_chars_1_4,Line20a Window Ii Manufacturer Pin Chars 1 4,Text,"(64.8, 181.968, 129.6, 193.968)"
2,topmostSubform[0].Page2[0].Ln20ii[0].Box5-17[0].f2_30[0],topmostSubform[0].Page2[0].Ln20ii[0].Box5-17[0].line20a_window_ii_manufacturer_pin_chars_5_17,line20a_window_ii_manufacturer_pin_chars_5_17,Line20a Window Ii Manufacturer Pin Chars 5 17,Text,"(129.6, 181.968, 338.4, 193.968)"
2,topmostSubform[0].Page2[0].Ln20iii[0].Box1-4[0].f2_32[0],topmostSubform[0].Page2[0].Ln20iii[0].Box1-4[0].line20a_window_iii_manufacturer_pin_chars_1_4,line20a_window_iii_manufacturer_pin_chars_1_4,Line20a Window Iii Manufacturer Pin Chars 1 4,Text,"(64.8, 157.967, 129.6, 169.967)"
2,topmostSubform[0].Page2[0].Ln20iii[0].Box5-17[0].f2_33[0],topmostSubform[0].Page2[0].Ln20iii[0].Box5-17[0].line20a_window_iii_manufacturer_pin_chars_5_17,line20a_window_iii_manufacturer_pin_chars_5_17,Line20a Window Iii Manufacturer Pin Chars 5 17,Text,"(129.6, 157.967, 338.4, 169.967)"
2,topmostSubform[0].Page2[0].Ln20iv[0].Box1-4[0].f2_35[0],topmostSubform[0].Page2[0].Ln20iv[0].Box1-4[0].line20a_window_iv_manufacturer_pin_chars_1_4,line20a_window_iv_manufacturer_pin_chars_1_4,Line20a Window Iv Manufacturer Pin Chars 1 4,Text,"(64.8, 133.969, 129.6, 145.969)"
2,topmostSubform[0].Page2[0].Ln20iv[0].Box5-17[0].f2_36[0],topmostSubform[0].Page2[0].Ln20iv[0].Box5-17[0].line20a_window_iv_manufacturer_pin_chars_5_17,line20a_window_iv_manufacturer_pin_chars_5_17,Line20a Window Iv Manufacturer Pin Chars 5 17,Text,"(129.6, 133.969, 338.4, 145.969)"
3,topmostSubform[0].Page3[0].Box1-4[0].f3_50[0],topmostSubform[0].Page3[0].Box1-4[0].line25d_enabling_property_i_manufacturer_pin,line25d_enabling_property_i_manufacturer_pin,Line25d Enabling Property I Manufacturer Pin,Text,"(64.8, 97.969, 129.6, 109.969)"
3,topmostSubform[0].Page3[0].Box2-4[0].f3_51[0],topmostSubform[0].Page3[0].Box2-4[0].line25d_enabling_property_ii_manufacturer_pin,line25d_enabling_property_ii_manufacturer_pin,Line25d Enabling Property Ii Manufacturer Pin,Text,"(64.8, 73.968, 129.6, 85.968)"
3,topmostSubform[0].Page3[0].c3_1[0],topmostSubform[0].Page3[0].line21a_qualified_energy_property_in_us_residence_yes,line21a_qualified_energy_property_in_us_residence_yes,Line21a Qualified Energy Property In Us Residence Yes,CheckBox,"(511.2, 709.469, 520.2, 718.469)"
3,topmostSubform[0].Page3[0].c3_1[1],topmostSubform[0].Page3[0].line21a_qualified_energy_property_in_us_residence_no,line21a_qualified_energy_property_in_us_residence_no,Line21a Qualified Energy Property In Us Residence No,CheckBox,"(550.2, 709.469, 559.2, 718.469)"
3,topmostSubform[0].Page3[0].c3_2[0],topmostSubform[0].Page3[0].line21b_originally_placed_in_service_by_you_yes,line21b_originally_placed_in_service_by_you_yes,Line21b Originally Placed In Service By You Yes,CheckBox,"(511.2, 697.47, 520.2, 706.47)"
3,topmostSubform[0].Page3[0].c3_2[1],topmostSubform[0].Page3[0].line21b_originally_placed_in_service_by_you_no,line21b_originally_placed_in_service_by_you_no,Line21b Originally Placed In Service By You No,CheckBox,"(550.2, 697.47, 559.2, 706.47)"
3,topmostSubform[0].Page3[0].c3_4[0],topmostSubform[0].Page3[0].line25a_enabling_property_installed_yes,line25a_enabling_property_installed_yes,Line25a Enabling Property Installed Yes,CheckBox,"(511.2, 205.469, 520.2, 214.469)"
3,topmostSubform[0].Page3[0].c3_4[1],topmostSubform[0].Page3[0].line25a_enabling_property_installed_no,line25a_enabling_property_installed_no,Line25a Enabling Property Installed No,CheckBox,"(550.2, 205.469, 559.2, 214.469)"
3,topmostSubform[0].Page3[0].f3_21[0],topmostSubform[0].Page3[0].line22a_cost_of_most_expensive_central_air_conditioner,line22a_cost_of_most_expensive_central_air_conditioner,Line22a Cost Of Most Expensive Central Air Conditioner,Text,"(410.4, 539.968, 481.65, 551.967)"
3,topmostSubform[0].Page3[0].f3_24[0],topmostSubform[0].Page3[0].line22b_cost_of_all_other_central_air_conditioners,line22b_cost_of_all_other_central_air_conditioners,Line22b Cost Of All Other Central Air Conditioners,Text,"(410.4, 503.968, 481.65, 515.967)"
3,topmostSubform[0].Page3[0].f3_25[0],topmostSubform[0].Page3[0].line22c_add_lines_22a_and_22b,line22c_add_lines_22a_and_22b,Line22c Add Lines 22a And 22b,Text,"(410.4, 491.969, 481.65, 503.968)"
3,topmostSubform[0].Page3[0].f3_26[0],topmostSubform[0].Page3[0].line22d_multiply_line22c_by_30_percent_max_600,line22d_multiply_line22c_by_30_percent_max_600,Line22d Multiply Line22c By 30 Percent Max 600,Text,"(504, 479.97, 576, 491.969)"
3,topmostSubform[0].Page3[0].f3_27[0],topmostSubform[0].Page3[0].line23a_total_cost_of_two_water_heaters,line23a_total_cost_of_two_water_heaters,Line23a Total Cost Of Two Water Heaters,Text,"(410.4, 455.969, 481.65, 467.968)"
3,topmostSubform[0].Page3[0].f3_30[0],topmostSubform[0].Page3[0].line23a_water_heater_i_cost,line23a_water_heater_i_cost,Line23a Water Heater I Cost,Text,"(345.6, 439.969, 381.6, 455.969)"
3,topmostSubform[0].Page3[0].f3_32[0],topmostSubform[0].Page3[0].line23a_water_heater_ii_cost,line23a_water_heater_ii_cost,Line23a Water Heater Ii Cost,Text,"(345.6, 415.968, 381.6, 431.968)"
3,topmostSubform[0].Page3[0].f3_33[0],topmostSubform[0].Page3[0].line23b_cost_of_all_other_water_heaters,line23b_cost_of_all_other_water_heaters,Line23b Cost Of All Other Water Heaters,Text,"(410.4, 383.969, 481.65, 395.968)"
3,topmostSubform[0].Page3[0].f3_34[0],topmostSubform[0].Page3[0].line23c_add_lines_23a_and_23b,line23c_add_lines_23a_and_23b,Line23c Add Lines 23a And 23b,Text,"(410.4, 371.97, 481.65, 383.969)"
3,topmostSubform[0].Page3[0].f3_35[0],topmostSubform[0].Page3[0].line23d_multiply_line23c_by_30_percent_max_600,line23d_multiply_line23c_by_30_percent_max_600,Line23d Multiply Line23c By 30 Percent Max 600,Text,"(504, 359.968, 576, 371.967)"
3,topmostSubform[0].Page3[0].f3_36[0],topmostSubform[0].Page3[0].line24a_cost_of_most_expensive_furnace_or_boiler,line24a_cost_of_most_expensive_furnace_or_boiler,Line24a Cost Of Most Expensive Furnace Or Boiler,Text,"(410.4, 335.97, 481.65, 347.969)"
3,topmostSubform[0].Page3[0].f3_39[0],topmostSubform[0].Page3[0].line24b_cost_of_all_other_furnaces_or_boilers,line24b_cost_of_all_other_furnaces_or_boilers,Line24b Cost Of All Other Furnaces Or Boilers,Text,"(410.4, 287.968, 481.65, 299.967)"
3,topmostSubform[0].Page3[0].f3_40[0],topmostSubform[0].Page3[0].line24c_add_lines_24a_and_24b,line24c_add_lines_24a_and_24b,Line24c Add Lines 24a And 24b,Text,"(410.4, 275.969, 481.65, 287.968)"
3,topmostSubform[0].Page3[0].f3_41[0],topmostSubform[0].Page3[0].line24d_multiply_line24c_by_30_percent_max_600,line24d_multiply_line24c_by_30_percent_max_600,Line24d Multiply Line24c By 30 Percent Max 600,Text,"(504, 263.97, 576, 275.969)"
3,topmostSubform[0].Page3[0].f3_42[0],topmostSubform[0].Page3[0].line25b_enabled_property_code_1,line25b_enabled_property_code_1,Line25b Enabled Property Code 1,Text,"(115.2, 143.968, 139.201, 155.967)"
3,topmostSubform[0].Page3[0].f3_43[0],topmostSubform[0].Page3[0].line25b_enabled_property_code_2,line25b_enabled_property_code_2,Line25b Enabled Property Code 2,Text,"(151.2, 143.968, 175.201, 155.967)"
3,topmostSubform[0].Page3[0].f3_44[0],topmostSubform[0].Page3[0].line25b_enabled_property_code_3,line25b_enabled_property_code_3,Line25b Enabled Property Code 3,Text,"(187.2, 143.968, 211.201, 155.967)"
3,topmostSubform[0].Page3[0].f3_45[0],topmostSubform[0].Page3[0].line25b_enabled_property_code_4,line25b_enabled_property_code_4,Line25b Enabled Property Code 4,Text,"(223.2, 143.968, 247.201, 155.967)"
3,topmostSubform[0].Page3[0].f3_46[0],topmostSubform[0].Page3[0].line25b_enabled_property_code_5,line25b_enabled_property_code_5,Line25b Enabled Property Code 5,Text,"(259.2, 143.968, 283.201, 155.967)"
3,topmostSubform[0].Page3[0].f3_47[0],topmostSubform[0].Page3[0].line25b_enabled_property_code_6,line25b_enabled_property_code_6,Line25b Enabled Property Code 6,Text,"(295.2, 143.968, 319.201, 155.967)"
3,topmostSubform[0].Page3[0].f3_48[0],topmostSubform[0].Page3[0].line25b_enabled_property_code_7,line25b_enabled_property_code_7,Line25b Enabled Property Code 7,Text,"(331.2, 143.968, 355.201, 155.967)"
