page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
1,topmostSubform[0].Page1[0].c1_8[1],topmostSubform[0].Page1[0].filing_status_qualifying_surviving_spouse,filing_status_qualifying_surviving_spouse,Filing Status Qualifying Surviving Spouse,CheckBox,"(349.599, 566.001, 357.599, 574.001)"
1,topmostSubform[0].Page1[0].c1_9[0],topmostSubform[0].Page1[0].treat_nonresident_spouse_as_resident,treat_nonresident_spouse_as_resident,Treat Nonresident Spouse As Resident,CheckBox,"(97.599, 525.875, 105.599, 533.875)"
1,topmostSubform[0].Page1[0].c1_10[0],topmostSubform[0].Page1[0].digital_assets_yes,digital_assets_yes,Digital Assets Yes,CheckBox,"(518.4, 497, 526.4, 505)"
1,topmostSubform[0].Page1[0].c1_10[1],topmostSubform[0].Page1[0].digital_assets_no,digital_assets_no,Digital Assets No,CheckBox,"(554.4, 497, 562.4, 505)"
1,topmostSubform[0].Page1[0].c1_32[0],topmostSubform[0].Page1[0].mfs_spouse_itemized_or_hoh_qss_child_not_dependent,mfs_spouse_itemized_or_hoh_qss_child_not_dependent,Mfs Spouse Itemized Or Hoh Qss Child Not Dependent,CheckBox,"(95.599, 359.501, 103.599, 367.501)"
1,topmostSubform[0].Page1[0].c1_33[0],topmostSubform[0].Page1[0].line3c_child_dividends_included_in_line3a,line3c_child_dividends_included_in_line3a,Line3c Child Dividends Included In Line3a,CheckBox,"(283.8, 187.501, 291.8, 195.501)"
1,topmostSubform[0].Page1[0].c1_34[0],topmostSubform[0].Page1[0].line3c_child_dividends_included_in_line3b,line3c_child_dividends_included_in_line3b,Line3c Child Dividends Included In Line3b,CheckBox,"(363, 187.501, 371, 195.501)"
1,topmostSubform[0].Page1[0].c1_35[0],topmostSubform[0].Page1[0].line4c_box1_rollover,line4c_box1_rollover,Line4c Box1 Rollover,CheckBox,"(283.8, 163.5, 291.8, 171.5)"
1,topmostSubform[0].Page1[0].c1_36[0],topmostSubform[0].Page1[0].line4c_box2_qcd,line4c_box2_qcd,Line4c Box2 Qcd,CheckBox,"(363, 163.5, 371, 171.5)"
1,topmostSubform[0].Page1[0].c1_37[0],topmostSubform[0].Page1[0].line4c_box3_other,line4c_box3_other,Line4c Box3 Other,CheckBox,"(427.799, 163.5, 435.799, 171.5)"
1,topmostSubform[0].Page1[0].c1_38[0],topmostSubform[0].Page1[0].line5c_box1_rollover,line5c_box1_rollover,Line5c Box1 Rollover,CheckBox,"(283.8, 139.502, 291.8, 147.502)"
1,topmostSubform[0].Page1[0].c1_39[0],topmostSubform[0].Page1[0].line5c_box2_pso,line5c_box2_pso,Line5c Box2 Pso,CheckBox,"(363, 139.502, 371, 147.502)"
1,topmostSubform[0].Page1[0].c1_40[0],topmostSubform[0].Page1[0].line5c_box3_other,line5c_box3_other,Line5c Box3 Other,CheckBox,"(427.799, 139.502, 435.799, 147.502)"
1,topmostSubform[0].Page1[0].c1_41[0],topmostSubform[0].Page1[0].line6c_lump_sum_election,line6c_lump_sum_election,Line6c Lump Sum Election,CheckBox,"(467.2, 116.001, 475.2, 124.001)"
1,topmostSubform[0].Page1[0].c1_42[0],topmostSubform[0].Page1[0].line6d_mfs_lived_apart_all_year,line6d_mfs_lived_apart_all_year,Line6d Mfs Lived Apart All Year,CheckBox,"(467.2, 104.002, 475.2, 112.002)"
1,topmostSubform[0].Page1[0].c1_43[0],topmostSubform[0].Page1[0].line7_schedule_d_not_required,line7_schedule_d_not_required,Line7 Schedule D Not Required,CheckBox,"(153.2, 79.501, 161.2, 87.501)"
1,topmostSubform[0].Page1[0].c1_44[0],topmostSubform[0].Page1[0].line7_includes_child_capital_gain_or_loss,line7_includes_child_capital_gain_or_loss,Line7 Includes Child Capital Gain Or Loss,CheckBox,"(261.2, 79.501, 269.2, 87.501)"
1,topmostSubform[0].Page1[0].Checkbox_ReadOrder[0].c1_8[0],topmostSubform[0].Page1[0].Checkbox_ReadOrder[0].filing_status_single,filing_status_single,Filing Status Single,CheckBox,"(97.599, 578, 105.599, 586)"
1,topmostSubform[0].Page1[0].Checkbox_ReadOrder[0].c1_8[1],topmostSubform[0].Page1[0].Checkbox_ReadOrder[0].filing_status_married_filing_jointly,filing_status_married_filing_jointly,Filing Status Married Filing Jointly,CheckBox,"(97.599, 566.001, 105.599, 574.001)"
1,topmostSubform[0].Page1[0].Checkbox_ReadOrder[0].c1_8[2],topmostSubform[0].Page1[0].Checkbox_ReadOrder[0].filing_status_married_filing_separately,filing_status_married_filing_separately,Filing Status Married Filing Separately,CheckBox,"(97.599, 554.002, 105.599, 562.002)"
1,topmostSubform[0].Page1[0].Checkbox_ReadOrder[0].f1_28[0],topmostSubform[0].Page1[0].Checkbox_ReadOrder[0].filing_status_name_entry,filing_status_name_entry,Filing Status Name Entry,Text,"(180, 540, 324, 551.999)"
1,topmostSubform[0].Page1[0].Dependents_ReadOrder[0].c1_11[0],topmostSubform[0].Page1[0].Dependents_ReadOrder[0].dependents_more_than_four,dependents_more_than_four,Dependents More Than Four,CheckBox,"(79.699, 415.5, 87.699, 423.5)"
1,topmostSubform[0].Page1[0].f1_01[0],topmostSubform[0].Page1[0].other_tax_year_begin_date,other_tax_year_begin_date,Other Tax Year Begin Date,Text,"(228.8, 732.502, 316.8, 743.501)"
1,topmostSubform[0].Page1[0].f1_02[0],topmostSubform[0].Page1[0].other_tax_year_end_date,other_tax_year_end_date,Other Tax Year End Date,Text,"(365.6, 732.502, 453.6, 743.501)"
1,topmostSubform[0].Page1[0].f1_03[0],topmostSubform[0].Page1[0].other_tax_year_end_year_2digit,other_tax_year_end_year_2digit,Other Tax Year End Year 2digit,Text,"(468.6, 732.502, 485.6, 743.501)"
1,topmostSubform[0].Page1[0].f1_04[0],topmostSubform[0].Page1[0].top_other_text,top_other_text,Top Other Text,Text,"(209.8, 720.5, 370.8, 731.499)"
1,topmostSubform[0].Page1[0].f1_05[0],topmostSubform[0].Page1[0].top_deceased_you_mm,top_deceased_you_mm,Top Deceased You Mm,Text,"(417.6, 720.5, 432, 731.499)"
1,topmostSubform[0].Page1[0].f1_06[0],topmostSubform[0].Page1[0].top_deceased_you_dd,top_deceased_you_dd,Top Deceased You Dd,Text,"(439.2, 720.5, 453.6, 731.499)"
1,topmostSubform[0].Page1[0].f1_07[0],topmostSubform[0].Page1[0].top_deceased_you_yyyy,top_deceased_you_yyyy,Top Deceased You Yyyy,Text,"(460.8, 720.5, 482.4, 731.499)"
1,topmostSubform[0].Page1[0].f1_08[0],topmostSubform[0].Page1[0].top_deceased_spouse_mm,top_deceased_spouse_mm,Top Deceased Spouse Mm,Text,"(511.2, 720.5, 525.6, 731.499)"
1,topmostSubform[0].Page1[0].f1_09[0],topmostSubform[0].Page1[0].top_deceased_spouse_dd,top_deceased_spouse_dd,Top Deceased Spouse Dd,Text,"(532.8, 720.5, 547.2, 731.499)"
1,topmostSubform[0].Page1[0].f1_10[0],topmostSubform[0].Page1[0].top_deceased_spouse_yyyy,top_deceased_spouse_yyyy,Top Deceased Spouse Yyyy,Text,"(554.4, 720.5, 576, 731.499)"
1,topmostSubform[0].Page1[0].f1_11[0],topmostSubform[0].Page1[0].taxpayer_first_name_middle_initial,taxpayer_first_name_middle_initial,Taxpayer First Name Middle Initial,Text,"(68.4, 708.501, 236.6, 719.5)"
1,topmostSubform[0].Page1[0].f1_12[0],topmostSubform[0].Page1[0].taxpayer_last_name,taxpayer_last_name,Taxpayer Last Name,Text,"(238.6, 708.501, 409.4, 719.5)"
1,topmostSubform[0].Page1[0].f1_13[0],topmostSubform[0].Page1[0].taxpayer_ssn,taxpayer_ssn,Taxpayer Ssn,Text,"(411.4, 708.501, 576, 719.5)"
1,topmostSubform[0].Page1[0].f1_14[0],topmostSubform[0].Page1[0].spouse_first_name_middle_initial,spouse_first_name_middle_initial,Spouse First Name Middle Initial,Text,"(36, 684, 251.25, 698.001)"
1,topmostSubform[0].Page1[0].f1_15[0],topmostSubform[0].Page1[0].spouse_last_name,spouse_last_name,Spouse Last Name,Text,"(253, 684, 467.25, 698.001)"
1,topmostSubform[0].Page1[0].f1_16[0],topmostSubform[0].Page1[0].spouse_ssn,spouse_ssn,Spouse Ssn,Text,"(469, 684, 576, 698.001)"
1,topmostSubform[0].Page1[0].f1_17[0],topmostSubform[0].Page1[0].home_address_street_alt,home_address_street_alt,Home Address Street Alt,Text,"(36, 659.999, 251.25, 674)"
1,topmostSubform[0].Page1[0].f1_18[0],topmostSubform[0].Page1[0].home_address_street_alt_2,home_address_street_alt_2,Home Address Street Alt 2,Text,"(253, 659.999, 467.25, 674)"
1,topmostSubform[0].Page1[0].f1_19[0],topmostSubform[0].Page1[0].home_address_street_alt_3,home_address_street_alt_3,Home Address Street Alt 3,Text,"(469, 659.999, 576, 674)"
1,topmostSubform[0].Page1[0].f1_29[0],topmostSubform[0].Page1[0].filing_status_child_name_entry,filing_status_child_name_entry,Filing Status Child Name Entry,Text,"(362, 534.002, 576, 546.001)"
1,topmostSubform[0].Page1[0].f1_30[0],topmostSubform[0].Page1[0].nonresident_spouse_name,nonresident_spouse_name,Nonresident Spouse Name,Text,"(313.2, 513.5, 576, 524.999)"
1,topmostSubform[0].Page1[0].f1_47[0],topmostSubform[0].Page1[0].line1a_wages_w2_box1,line1a_wages_w2_box1,Line1a Wages W2 Box1,Text,"(504, 330.001, 576, 342)"
1,topmostSubform[0].Page1[0].f1_48[0],topmostSubform[0].Page1[0].line1b_household_employee_wages,line1b_household_employee_wages,Line1b Household Employee Wages,Text,"(504, 318.002, 576, 330.001)"
1,topmostSubform[0].Page1[0].f1_49[0],topmostSubform[0].Page1[0].line1c_tip_income,line1c_tip_income,Line1c Tip Income,Text,"(504, 306, 576, 317.999)"
1,topmostSubform[0].Page1[0].f1_50[0],topmostSubform[0].Page1[0].line1d_medicaid_waiver_payments,line1d_medicaid_waiver_payments,Line1d Medicaid Waiver Payments,Text,"(504, 294.001, 576, 306)"
1,topmostSubform[0].Page1[0].f1_51[0],topmostSubform[0].Page1[0].line1e_taxable_dependent_care_benefits,line1e_taxable_dependent_care_benefits,Line1e Taxable Dependent Care Benefits,Text,"(504, 282.002, 576, 294.001)"
1,topmostSubform[0].Page1[0].f1_52[0],topmostSubform[0].Page1[0].line1f_employer_provided_adoption_benefits,line1f_employer_provided_adoption_benefits,Line1f Employer Provided Adoption Benefits,Text,"(504, 270, 576, 281.999)"
1,topmostSubform[0].Page1[0].f1_53[0],topmostSubform[0].Page1[0].line1g_wages_form8919_line6,line1g_wages_form8919_line6,Line1g Wages Form8919 Line6,Text,"(504, 258.001, 576, 270)"
1,topmostSubform[0].Page1[0].f1_54[0],topmostSubform[0].Page1[0].line1h_statement_text,line1h_statement_text,Line1h Statement Text,Text,"(344.2, 247.002, 475.2, 258.001)"
1,topmostSubform[0].Page1[0].f1_55[0],topmostSubform[0].Page1[0].line1h_other_earned_income,line1h_other_earned_income,Line1h Other Earned Income,Text,"(504, 246.002, 576, 258.001)"
1,topmostSubform[0].Page1[0].f1_56[0],topmostSubform[0].Page1[0].line1i_nontaxable_combat_pay,line1i_nontaxable_combat_pay,Line1i Nontaxable Combat Pay,Text,"(410.4, 234, 481.65, 245.999)"
1,topmostSubform[0].Page1[0].f1_57[0],topmostSubform[0].Page1[0].line1z_total_wages,line1z_total_wages,Line1z Total Wages,Text,"(504, 222.001, 576, 234)"
1,topmostSubform[0].Page1[0].f1_58[0],topmostSubform[0].Page1[0].line2a_tax_exempt_interest,line2a_tax_exempt_interest,Line2a Tax Exempt Interest,Text,"(252, 210.002, 323.25, 222.001)"
1,topmostSubform[0].Page1[0].f1_59[0],topmostSubform[0].Page1[0].line2b_taxable_interest,line2b_taxable_interest,Line2b Taxable Interest,Text,"(504, 210.002, 576, 222.001)"
1,topmostSubform[0].Page1[0].f1_60[0],topmostSubform[0].Page1[0].line3a_qualified_dividends,line3a_qualified_dividends,Line3a Qualified Dividends,Text,"(252, 198, 323.25, 209.999)"
1,topmostSubform[0].Page1[0].f1_61[0],topmostSubform[0].Page1[0].line3b_ordinary_dividends,line3b_ordinary_dividends,Line3b Ordinary Dividends,Text,"(504, 198, 576, 209.999)"
1,topmostSubform[0].Page1[0].f1_62[0],topmostSubform[0].Page1[0].line4a_ira_distributions,line4a_ira_distributions,Line4a Ira Distributions,Text,"(252, 174.002, 323.25, 186.001)"
1,topmostSubform[0].Page1[0].f1_63[0],topmostSubform[0].Page1[0].line4b_ira_taxable_amount,line4b_ira_taxable_amount,Line4b Ira Taxable Amount,Text,"(504, 174.002, 576, 186.001)"
1,topmostSubform[0].Page1[0].f1_64[0],topmostSubform[0].Page1[0].line4c_box3_text,line4c_box3_text,Line4c Box3 Text,Text,"(439.2, 162, 475.2, 173.999)"
1,topmostSubform[0].Page1[0].f1_65[0],topmostSubform[0].Page1[0].line5a_pensions_annuities,line5a_pensions_annuities,Line5a Pensions Annuities,Text,"(252, 150.001, 323.25, 162)"
1,topmostSubform[0].Page1[0].f1_66[0],topmostSubform[0].Page1[0].line5b_pensions_annuities_taxable_amount,line5b_pensions_annuities_taxable_amount,Line5b Pensions Annuities Taxable Amount,Text,"(504, 150.001, 576, 162)"
1,topmostSubform[0].Page1[0].f1_67[0],topmostSubform[0].Page1[0].line5c_additional_statement_text,line5c_additional_statement_text,Line5c Additional Statement Text,Text,"(439.2, 138.002, 475.2, 150.001)"
1,topmostSubform[0].Page1[0].f1_68[0],topmostSubform[0].Page1[0].line6a_social_security_benefits,line6a_social_security_benefits,Line6a Social Security Benefits,Text,"(252, 126, 323.25, 137.999)"
1,topmostSubform[0].Page1[0].f1_69[0],topmostSubform[0].Page1[0].line6b_social_security_taxable_amount,line6b_social_security_taxable_amount,Line6b Social Security Taxable Amount,Text,"(504, 126, 576, 137.999)"
1,topmostSubform[0].Page1[0].f1_70[0],topmostSubform[0].Page1[0].line7_capital_gain_or_loss,line7_capital_gain_or_loss,Line7 Capital Gain Or Loss,Text,"(504, 90, 576, 101.999)"
1,topmostSubform[0].Page1[0].f1_71[0],topmostSubform[0].Page1[0].line7_schedule_d_note_text,line7_schedule_d_note_text,Line7 Schedule D Note Text,Text,"(403.2, 78.001, 475.2, 90)"
1,topmostSubform[0].Page1[0].f1_72[0],topmostSubform[0].Page1[0].line8_additional_income_schedule1_line10,line8_additional_income_schedule1_line10,Line8 Additional Income Schedule1 Line10,Text,"(504, 66.002, 576, 78.001)"
1,topmostSubform[0].Page1[0].f1_73[0],topmostSubform[0].Page1[0].line9_total_income,line9_total_income,Line9 Total Income,Text,"(504, 54, 576, 65.999)"
1,topmostSubform[0].Page1[0].f1_74[0],topmostSubform[0].Page1[0].line10_adjustments_to_income_schedule1_line26,line10_adjustments_to_income_schedule1_line26,Line10 Adjustments To Income Schedule1 Line26,Text,"(504, 42.001, 576, 54)"
1,topmostSubform[0].Page1[0].f1_75[0],topmostSubform[0].Page1[0].line11_adjusted_gross_income,line11_adjusted_gross_income,Line11 Adjusted Gross Income,Text,"(504, 30.002, 576, 42.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row1[0].f1_31[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row1[0].dependent1_name,dependent1_name,Dependent1 Name,Text,"(145, 471.002, 251.25, 483.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row1[0].f1_32[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row1[0].dependent2_name,dependent2_name,Dependent2 Name,Text,"(253, 471.002, 359.25, 483.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row1[0].f1_33[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row1[0].dependent3_name,dependent3_name,Dependent3 Name,Text,"(361, 471.002, 467.25, 483.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row1[0].f1_34[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row1[0].dependent4_name,dependent4_name,Dependent4 Name,Text,"(469, 471.002, 576, 483.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].f1_35[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].dependent1_last_name,dependent1_last_name,Dependent1 Last Name,Text,"(145, 459.003, 251.25, 471.002)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].f1_36[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].dependent2_last_name,dependent2_last_name,Dependent2 Last Name,Text,"(253, 459.003, 359.25, 471.002)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].f1_37[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].dependent3_last_name,dependent3_last_name,Dependent3 Last Name,Text,"(361, 459.003, 467.25, 471.002)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].f1_38[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row2[0].dependent4_last_name,dependent4_last_name,Dependent4 Last Name,Text,"(469, 459.003, 576, 471.002)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].f1_39[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].dependent1_ssn,dependent1_ssn,Dependent1 Ssn,Text,"(145, 447.004, 251.25, 459.003)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].f1_40[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].dependent2_ssn,dependent2_ssn,Dependent2 Ssn,Text,"(253, 447.004, 359.25, 459.003)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].f1_41[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].dependent3_ssn,dependent3_ssn,Dependent3 Ssn,Text,"(361, 447.004, 467.25, 459.003)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].f1_42[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row3[0].dependent4_ssn,dependent4_ssn,Dependent4 Ssn,Text,"(469, 447.004, 576, 459.003)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].f1_43[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].dependent1_relationship,dependent1_relationship,Dependent1 Relationship,Text,"(145, 435.005, 251.25, 447.004)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].f1_44[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].dependent2_relationship,dependent2_relationship,Dependent2 Relationship,Text,"(253, 435.005, 359.25, 447.004)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].f1_45[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].dependent3_relationship,dependent3_relationship,Dependent3 Relationship,Text,"(361, 435.005, 467.25, 447.004)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].f1_46[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row4[0].dependent4_relationship,dependent4_relationship,Dependent4 Relationship,Text,"(469, 435.005, 576, 447.004)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent1[0].c1_12[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent1[0].dependent1_born_before_2025_yes,dependent1_born_before_2025_yes,Dependent1 Born Before 2025 Yes,CheckBox,"(169.6, 424.999, 177.6, 432.999)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent1[0].c1_13[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent1[0].dependent1_born_before_2025_no,dependent1_born_before_2025_no,Dependent1 Born Before 2025 No,CheckBox,"(169.6, 413, 177.6, 421)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent2[0].c1_14[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent2[0].dependent2_born_before_2025_yes,dependent2_born_before_2025_yes,Dependent2 Born Before 2025 Yes,CheckBox,"(277.6, 424.999, 285.6, 432.999)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent2[0].c1_15[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent2[0].dependent2_born_before_2025_no,dependent2_born_before_2025_no,Dependent2 Born Before 2025 No,CheckBox,"(277.6, 413, 285.6, 421)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent3[0].c1_16[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent3[0].dependent3_born_before_2025_yes,dependent3_born_before_2025_yes,Dependent3 Born Before 2025 Yes,CheckBox,"(385.6, 424.999, 393.6, 432.999)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent3[0].c1_17[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent3[0].dependent3_born_before_2025_no,dependent3_born_before_2025_no,Dependent3 Born Before 2025 No,CheckBox,"(385.6, 413, 393.6, 421)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent4[0].c1_18[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent4[0].dependent4_born_before_2025_yes,dependent4_born_before_2025_yes,Dependent4 Born Before 2025 Yes,CheckBox,"(493.6, 424.999, 501.6, 432.999)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent4[0].c1_19[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row5[0].Dependent4[0].dependent4_born_before_2025_no,dependent4_born_before_2025_no,Dependent4 Born Before 2025 No,CheckBox,"(493.6, 413, 501.6, 421)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent1[0].c1_20[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent1[0].dependent1_in_us_yes,dependent1_in_us_yes,Dependent1 In Us Yes,CheckBox,"(148, 401.001, 156, 409.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent1[0].c1_21[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent1[0].dependent1_in_us_no,dependent1_in_us_no,Dependent1 In Us No,CheckBox,"(198.4, 401.001, 206.4, 409.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent2[0].c1_22[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent2[0].dependent2_in_us_yes,dependent2_in_us_yes,Dependent2 In Us Yes,CheckBox,"(256, 401.001, 264, 409.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent2[0].c1_23[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent2[0].dependent2_in_us_no,dependent2_in_us_no,Dependent2 In Us No,CheckBox,"(306.4, 401.001, 314.4, 409.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent3[0].c1_24[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent3[0].dependent3_in_us_yes,dependent3_in_us_yes,Dependent3 In Us Yes,CheckBox,"(364, 401.001, 372, 409.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent3[0].c1_25[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent3[0].dependent3_in_us_no,dependent3_in_us_no,Dependent3 In Us No,CheckBox,"(414.4, 401.001, 422.4, 409.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent4[0].c1_26[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent4[0].dependent4_in_us_yes,dependent4_in_us_yes,Dependent4 In Us Yes,CheckBox,"(472, 401.001, 480, 409.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent4[0].c1_27[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row6[0].Dependent4[0].dependent4_in_us_no,dependent4_in_us_no,Dependent4 In Us No,CheckBox,"(522.4, 401.001, 530.4, 409.001)"
1,topmostSubform[0].Page1[0].Table_Dependents[0].Row7[0].Dependent1[0].c1_28[0],topmostSubform[0].Page1[0].Table_Dependents[0].Row7[0].Dependent1[0].dependent1_child_tax_credit,dependent1_child_tax_credit,Dependent1 Child Tax Credit,CheckBox,"(148, 380.002, 156, 388.002)"
