page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
1,topmostSubform[0].Page1[0].Lines18-27[0].f1_40[0],topmostSubform[0].Page1[0].Lines18-27[0].part2_line27a_other_expenses_from_line_48,part2_line27a_other_expenses_from_line_48,Part2 Line27a Other Expenses From Line 48,Text,"(475.2, 252, 576, 263.999)"
1,topmostSubform[0].Page1[0].Lines18-27[0].f1_39[0],topmostSubform[0].Page1[0].Lines18-27[0].part2_line27b_energy_efficient_commercial_buildings_deduction,part2_line27b_energy_efficient_commercial_buildings_deduction,Part2 Line27b Energy Efficient Commercial Buildings Deduction,Text,"(475.2, 240.001, 576, 252)"
1,topmostSubform[0].Page1[0].f1_41[0],topmostSubform[0].Page1[0].part2_line28_total_expenses,part2_line28_total_expenses,Part2 Line28 Total Expenses,Text,"(475.2, 228.002, 576, 240.001)"
1,topmostSubform[0].Page1[0].f1_42[0],topmostSubform[0].Page1[0].part2_line29_tentative_profit_or_loss,part2_line29_tentative_profit_or_loss,Part2 Line29 Tentative Profit Or Loss,Text,"(475.2, 216, 576, 227.999)"
1,topmostSubform[0].Page1[0].Line30_ReadOrder[0].f1_43[0],topmostSubform[0].Page1[0].Line30_ReadOrder[0].part2_line30_simplified_method_sq_ft_home,part2_line30_simplified_method_sq_ft_home,Part2 Line30 Simplified Method Sq Ft Home,Text,"(352.8, 180, 446.4, 191.999)"
1,topmostSubform[0].Page1[0].Line30_ReadOrder[0].f1_44[0],topmostSubform[0].Page1[0].Line30_ReadOrder[0].part2_line30_simplified_method_sq_ft_business_use_of_home,part2_line30_simplified_method_sq_ft_business_use_of_home,Part2 Line30 Simplified Method Sq Ft Business Use Of Home,Text,"(237.6, 168.001, 367.2, 180)"
1,topmostSubform[0].Page1[0].f1_45[0],topmostSubform[0].Page1[0].part2_line30_expenses_for_business_use_of_home,part2_line30_expenses_for_business_use_of_home,Part2 Line30 Expenses For Business Use Of Home,Text,"(475.2, 156.002, 576, 168.001)"
1,topmostSubform[0].Page1[0].f1_46[0],topmostSubform[0].Page1[0].part2_line31_net_profit_or_loss,part2_line31_net_profit_or_loss,Part2 Line31 Net Profit Or Loss,Text,"(475.2, 120.002, 576, 132.001)"
1,topmostSubform[0].Page1[0].c1_7[0],topmostSubform[0].Page1[0].part2_line32a_checkbox_all_investment_at_risk,part2_line32a_checkbox_all_investment_at_risk,Part2 Line32a Checkbox All Investment At Risk,CheckBox,"(475.2, 73.999, 483.2, 81.999)"
1,topmostSubform[0].Page1[0].c1_7[1],topmostSubform[0].Page1[0].part2_line32b_checkbox_some_investment_not_at_risk,part2_line32b_checkbox_some_investment_not_at_risk,Part2 Line32b Checkbox Some Investment Not At Risk,CheckBox,"(475.2, 61.5, 483.2, 69.5)"
2,topmostSubform[0].Page2[0].c2_1[0],topmostSubform[0].Page2[0].part3_line33_inventory_method_cost,part3_line33_inventory_method_cost,Part3 Line33 Inventory Method Cost,CheckBox,"(187.2, 697.502, 195.2, 705.502)"
2,topmostSubform[0].Page2[0].c2_2[0],topmostSubform[0].Page2[0].part3_line33_inventory_method_lower_of_cost_or_market,part3_line33_inventory_method_lower_of_cost_or_market,Part3 Line33 Inventory Method Lower Of Cost Or Market,CheckBox,"(259.2, 697.502, 267.2, 705.502)"
2,topmostSubform[0].Page2[0].c2_3[0],topmostSubform[0].Page2[0].part3_line33_inventory_method_other,part3_line33_inventory_method_other,Part3 Line33 Inventory Method Other,CheckBox,"(396, 697.502, 404, 705.502)"
2,topmostSubform[0].Page2[0].c2_4[0],topmostSubform[0].Page2[0].part3_line34_inventory_method_change_yes,part3_line34_inventory_method_change_yes,Part3 Line34 Inventory Method Change Yes,CheckBox,"(482.4, 674.501, 490.4, 682.501)"
2,topmostSubform[0].Page2[0].c2_4[1],topmostSubform[0].Page2[0].part3_line34_inventory_method_change_no,part3_line34_inventory_method_change_no,Part3 Line34 Inventory Method Change No,CheckBox,"(540, 674.501, 548, 682.501)"
2,topmostSubform[0].Page2[0].f2_1[0],topmostSubform[0].Page2[0].part3_line35_inventory_at_beginning_of_year,part3_line35_inventory_at_beginning_of_year,Part3 Line35 Inventory At Beginning Of Year,Text,"(468, 648, 576, 659.999)"
2,topmostSubform[0].Page2[0].f2_2[0],topmostSubform[0].Page2[0].part3_line36_purchases_less_personal_use,part3_line36_purchases_less_personal_use,Part3 Line36 Purchases Less Personal Use,Text,"(468, 624.002, 576, 636.001)"
2,topmostSubform[0].Page2[0].f2_3[0],topmostSubform[0].Page2[0].part3_line37_cost_of_labor,part3_line37_cost_of_labor,Part3 Line37 Cost Of Labor,Text,"(468, 600.001, 576, 612)"
2,topmostSubform[0].Page2[0].f2_4[0],topmostSubform[0].Page2[0].part3_line38_materials_and_supplies,part3_line38_materials_and_supplies,Part3 Line38 Materials And Supplies,Text,"(468, 576, 576, 587.999)"
2,topmostSubform[0].Page2[0].f2_5[0],topmostSubform[0].Page2[0].part3_line39_other_costs,part3_line39_other_costs,Part3 Line39 Other Costs,Text,"(468, 552.002, 576, 564.001)"
2,topmostSubform[0].Page2[0].f2_6[0],topmostSubform[0].Page2[0].part3_line40_add_lines_35_through_39,part3_line40_add_lines_35_through_39,Part3 Line40 Add Lines 35 Through 39,Text,"(468, 528.001, 576, 540)"
2,topmostSubform[0].Page2[0].f2_7[0],topmostSubform[0].Page2[0].part3_line41_inventory_at_end_of_year,part3_line41_inventory_at_end_of_year,Part3 Line41 Inventory At End Of Year,Text,"(468, 504, 576, 515.999)"
2,topmostSubform[0].Page2[0].f2_8[0],topmostSubform[0].Page2[0].part3_line42_cost_of_goods_sold_subtract_line41_from_line40,part3_line42_cost_of_goods_sold_subtract_line41_from_line40,Part3 Line42 Cost Of Goods Sold Subtract Line41 From Line40,Text,"(468, 480.002, 576, 492.001)"
2,topmostSubform[0].Page2[0].f2_9[0],topmostSubform[0].Page2[0].part4_line43_vehicle_in_service_month,part4_line43_vehicle_in_service_month,Part4 Line43 Vehicle In Service Month,Text,"(374.4, 420.001, 403.2, 432)"
2,topmostSubform[0].Page2[0].f2_10[0],topmostSubform[0].Page2[0].part4_line43_vehicle_in_service_day,part4_line43_vehicle_in_service_day,Part4 Line43 Vehicle In Service Day,Text,"(410.4, 420.001, 439.2, 432)"
2,topmostSubform[0].Page2[0].f2_11[0],topmostSubform[0].Page2[0].part4_line43_vehicle_in_service_year,part4_line43_vehicle_in_service_year,Part4 Line43 Vehicle In Service Year,Text,"(446.4, 420.001, 475.2, 432)"
2,topmostSubform[0].Page2[0].f2_12[0],topmostSubform[0].Page2[0].part4_line44a_business_miles,part4_line44a_business_miles,Part4 Line44a Business Miles,Text,"(100.8, 372.002, 201.6, 384.001)"
2,topmostSubform[0].Page2[0].f2_13[0],topmostSubform[0].Page2[0].part4_line44b_commuting_miles,part4_line44b_commuting_miles,Part4 Line44b Commuting Miles,Text,"(331.2, 372.002, 424.8, 384.001)"
2,topmostSubform[0].Page2[0].f2_14[0],topmostSubform[0].Page2[0].part4_line44c_other_miles,part4_line44c_other_miles,Part4 Line44c Other Miles,Text,"(468, 372.002, 576, 384.001)"
2,topmostSubform[0].Page2[0].c2_5[0],topmostSubform[0].Page2[0].part4_line45_vehicle_available_for_personal_use_yes,part4_line45_vehicle_available_for_personal_use_yes,Part4 Line45 Vehicle Available For Personal Use Yes,CheckBox,"(489.6, 349.779, 498.044, 358.223)"
2,topmostSubform[0].Page2[0].c2_5[1],topmostSubform[0].Page2[0].part4_line45_vehicle_available_for_personal_use_no,part4_line45_vehicle_available_for_personal_use_no,Part4 Line45 Vehicle Available For Personal Use No,CheckBox,"(540, 349.779, 548.444, 358.223)"
2,topmostSubform[0].Page2[0].c2_6[0],topmostSubform[0].Page2[0].part4_line46_another_vehicle_available_for_personal_use_yes,part4_line46_another_vehicle_available_for_personal_use_yes,Part4 Line46 Another Vehicle Available For Personal Use Yes,CheckBox,"(489.6, 325.778, 498.044, 334.222)"
2,topmostSubform[0].Page2[0].c2_6[1],topmostSubform[0].Page2[0].part4_line46_another_vehicle_available_for_personal_use_no,part4_line46_another_vehicle_available_for_personal_use_no,Part4 Line46 Another Vehicle Available For Personal Use No,CheckBox,"(540, 325.778, 548.444, 334.222)"
2,topmostSubform[0].Page2[0].c2_7[0],topmostSubform[0].Page2[0].part4_line47a_evidence_to_support_deduction_yes,part4_line47a_evidence_to_support_deduction_yes,Part4 Line47a Evidence To Support Deduction Yes,CheckBox,"(489.6, 301.779, 498.045, 310.224)"
2,topmostSubform[0].Page2[0].c2_7[1],topmostSubform[0].Page2[0].part4_line47a_evidence_to_support_deduction_no,part4_line47a_evidence_to_support_deduction_no,Part4 Line47a Evidence To Support Deduction No,CheckBox,"(540, 301.78, 548.444, 310.224)"
2,topmostSubform[0].Page2[0].c2_8[0],topmostSubform[0].Page2[0].part4_line47b_evidence_is_written_yes,part4_line47b_evidence_is_written_yes,Part4 Line47b Evidence Is Written Yes,CheckBox,"(489.6, 277.778, 498.045, 286.223)"
2,topmostSubform[0].Page2[0].c2_8[1],topmostSubform[0].Page2[0].part4_line47b_evidence_is_written_no,part4_line47b_evidence_is_written_no,Part4 Line47b Evidence Is Written No,CheckBox,"(540, 277.779, 548.444, 286.223)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item1[0].f2_15[0],topmostSubform[0].Page2[0].PartVTable[0].Item1[0].part5_other_expense_description_01,part5_other_expense_description_01,Part5 Other Expense Description 01,Text,"(36, 239.998, 460.8, 251.999)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item1[0].f2_16[0],topmostSubform[0].Page2[0].PartVTable[0].Item1[0].part5_other_expense_amount_01,part5_other_expense_amount_01,Part5 Other Expense Amount 01,Text,"(468, 239.998, 576, 251.999)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item2[0].f2_17[0],topmostSubform[0].Page2[0].PartVTable[0].Item2[0].part5_other_expense_description_02,part5_other_expense_description_02,Part5 Other Expense Description 02,Text,"(36, 215.997, 460.8, 227.998)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item2[0].f2_18[0],topmostSubform[0].Page2[0].PartVTable[0].Item2[0].part5_other_expense_amount_02,part5_other_expense_amount_02,Part5 Other Expense Amount 02,Text,"(468, 215.997, 576, 227.998)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item3[0].f2_19[0],topmostSubform[0].Page2[0].PartVTable[0].Item3[0].part5_other_expense_description_03,part5_other_expense_description_03,Part5 Other Expense Description 03,Text,"(36, 191.996, 460.8, 203.997)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item3[0].f2_20[0],topmostSubform[0].Page2[0].PartVTable[0].Item3[0].part5_other_expense_amount_03,part5_other_expense_amount_03,Part5 Other Expense Amount 03,Text,"(468, 191.996, 576, 203.997)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item4[0].f2_21[0],topmostSubform[0].Page2[0].PartVTable[0].Item4[0].part5_other_expense_description_04,part5_other_expense_description_04,Part5 Other Expense Description 04,Text,"(36, 167.995, 460.8, 179.996)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item4[0].f2_22[0],topmostSubform[0].Page2[0].PartVTable[0].Item4[0].part5_other_expense_amount_04,part5_other_expense_amount_04,Part5 Other Expense Amount 04,Text,"(468, 167.995, 576, 179.996)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item5[0].f2_23[0],topmostSubform[0].Page2[0].PartVTable[0].Item5[0].part5_other_expense_description_05,part5_other_expense_description_05,Part5 Other Expense Description 05,Text,"(36, 143.994, 460.8, 155.995)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item5[0].f2_24[0],topmostSubform[0].Page2[0].PartVTable[0].Item5[0].part5_other_expense_amount_05,part5_other_expense_amount_05,Part5 Other Expense Amount 05,Text,"(468, 143.994, 576, 155.995)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item6[0].f2_25[0],topmostSubform[0].Page2[0].PartVTable[0].Item6[0].part5_other_expense_description_06,part5_other_expense_description_06,Part5 Other Expense Description 06,Text,"(36, 119.993, 460.8, 131.994)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item6[0].f2_26[0],topmostSubform[0].Page2[0].PartVTable[0].Item6[0].part5_other_expense_amount_06,part5_other_expense_amount_06,Part5 Other Expense Amount 06,Text,"(468, 119.993, 576, 131.994)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item7[0].f2_27[0],topmostSubform[0].Page2[0].PartVTable[0].Item7[0].part5_other_expense_description_07,part5_other_expense_description_07,Part5 Other Expense Description 07,Text,"(36, 95.992, 460.8, 107.993)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item7[0].f2_28[0],topmostSubform[0].Page2[0].PartVTable[0].Item7[0].part5_other_expense_amount_07,part5_other_expense_amount_07,Part5 Other Expense Amount 07,Text,"(468, 95.992, 576, 107.993)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item8[0].f2_29[0],topmostSubform[0].Page2[0].PartVTable[0].Item8[0].part5_other_expense_description_08,part5_other_expense_description_08,Part5 Other Expense Description 08,Text,"(36, 71.991, 460.8, 83.992)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item8[0].f2_30[0],topmostSubform[0].Page2[0].PartVTable[0].Item8[0].part5_other_expense_amount_08,part5_other_expense_amount_08,Part5 Other Expense Amount 08,Text,"(468, 71.991, 576, 83.992)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item9[0].f2_31[0],topmostSubform[0].Page2[0].PartVTable[0].Item9[0].part5_other_expense_description_09,part5_other_expense_description_09,Part5 Other Expense Description 09,Text,"(36, 47.99, 460.8, 59.991)"
2,topmostSubform[0].Page2[0].PartVTable[0].Item9[0].f2_32[0],topmostSubform[0].Page2[0].PartVTable[0].Item9[0].part5_other_expense_amount_09,part5_other_expense_amount_09,Part5 Other Expense Amount 09,Text,"(468, 47.99, 576, 59.991)"
2,topmostSubform[0].Page2[0].f2_33[0],topmostSubform[0].Page2[0].part5_line48_total_other_expenses_to_line_27a,part5_line48_total_other_expenses_to_line_27a,Part5 Line48 Total Other Expenses To Line 27a,Text,"(468, 36, 576, 47.999)"
