page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
1,topmostSubform[0].Page1[0].Table_PartII[0].Row3[0].f1_14[0],topmostSubform[0].Page1[0].Table_PartII[0].Row3[0].part2_line3_multiply_line2_by_20_percent_trade_c,part2_line3_multiply_line2_by_20_percent_trade_c,Part2 Line3 Multiply Line2 By 20 Percent Trade C,Text,"(504, 395.965, 576, 407.965)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row4[0].f1_15[0],topmostSubform[0].Page1[0].Table_PartII[0].Row4[0].part2_line4_allocable_w2_wages_from_trade_trade_a,part2_line4_allocable_w2_wages_from_trade_trade_a,Part2 Line4 Allocable W2 Wages From Trade Trade A,Text,"(360, 371.964, 431.25, 383.965)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row4[0].f1_16[0],topmostSubform[0].Page1[0].Table_PartII[0].Row4[0].part2_line4_allocable_w2_wages_from_trade_trade_b,part2_line4_allocable_w2_wages_from_trade_trade_b,Part2 Line4 Allocable W2 Wages From Trade Trade B,Text,"(432, 371.964, 503.25, 383.965)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row4[0].f1_17[0],topmostSubform[0].Page1[0].Table_PartII[0].Row4[0].part2_line4_allocable_w2_wages_from_trade_trade_c,part2_line4_allocable_w2_wages_from_trade_trade_c,Part2 Line4 Allocable W2 Wages From Trade Trade C,Text,"(504, 371.964, 576, 383.965)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row5[0].f1_18[0],topmostSubform[0].Page1[0].Table_PartII[0].Row5[0].part2_line5_multiply_line4_by_50_percent_trade_a,part2_line5_multiply_line4_by_50_percent_trade_a,Part2 Line5 Multiply Line4 By 50 Percent Trade A,Text,"(360, 359.965, 431.25, 371.964)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row5[0].f1_19[0],topmostSubform[0].Page1[0].Table_PartII[0].Row5[0].part2_line5_multiply_line4_by_50_percent_trade_b,part2_line5_multiply_line4_by_50_percent_trade_b,Part2 Line5 Multiply Line4 By 50 Percent Trade B,Text,"(432, 359.965, 503.25, 371.964)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row5[0].f1_20[0],topmostSubform[0].Page1[0].Table_PartII[0].Row5[0].part2_line5_multiply_line4_by_50_percent_trade_c,part2_line5_multiply_line4_by_50_percent_trade_c,Part2 Line5 Multiply Line4 By 50 Percent Trade C,Text,"(504, 359.965, 576, 371.964)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row6[0].f1_21[0],topmostSubform[0].Page1[0].Table_PartII[0].Row6[0].part2_line6_multiply_line4_by_25_percent_trade_a,part2_line6_multiply_line4_by_25_percent_trade_a,Part2 Line6 Multiply Line4 By 25 Percent Trade A,Text,"(360, 347.966, 431.25, 359.965)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row6[0].f1_22[0],topmostSubform[0].Page1[0].Table_PartII[0].Row6[0].part2_line6_multiply_line4_by_25_percent_trade_b,part2_line6_multiply_line4_by_25_percent_trade_b,Part2 Line6 Multiply Line4 By 25 Percent Trade B,Text,"(432, 347.966, 503.25, 359.965)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row6[0].f1_23[0],topmostSubform[0].Page1[0].Table_PartII[0].Row6[0].part2_line6_multiply_line4_by_25_percent_trade_c,part2_line6_multiply_line4_by_25_percent_trade_c,Part2 Line6 Multiply Line4 By 25 Percent Trade C,Text,"(504, 347.966, 576, 359.965)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row7[0].f1_24[0],topmostSubform[0].Page1[0].Table_PartII[0].Row7[0].part2_line7_allocable_ubia_of_qualified_property_trade_a,part2_line7_allocable_ubia_of_qualified_property_trade_a,Part2 Line7 Allocable Ubia Of Qualified Property Trade A,Text,"(360, 323.965, 431.25, 335.966)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row7[0].f1_25[0],topmostSubform[0].Page1[0].Table_PartII[0].Row7[0].part2_line7_allocable_ubia_of_qualified_property_trade_b,part2_line7_allocable_ubia_of_qualified_property_trade_b,Part2 Line7 Allocable Ubia Of Qualified Property Trade B,Text,"(432, 323.965, 503.25, 335.966)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row7[0].f1_26[0],topmostSubform[0].Page1[0].Table_PartII[0].Row7[0].part2_line7_allocable_ubia_of_qualified_property_trade_c,part2_line7_allocable_ubia_of_qualified_property_trade_c,Part2 Line7 Allocable Ubia Of Qualified Property Trade C,Text,"(504, 323.965, 576, 335.966)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row8[0].f1_27[0],topmostSubform[0].Page1[0].Table_PartII[0].Row8[0].part2_line8_multiply_line7_by_2_5_percent_trade_a,part2_line8_multiply_line7_by_2_5_percent_trade_a,Part2 Line8 Multiply Line7 By 2 5 Percent Trade A,Text,"(360, 311.966, 431.25, 323.965)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row8[0].f1_28[0],topmostSubform[0].Page1[0].Table_PartII[0].Row8[0].part2_line8_multiply_line7_by_2_5_percent_trade_b,part2_line8_multiply_line7_by_2_5_percent_trade_b,Part2 Line8 Multiply Line7 By 2 5 Percent Trade B,Text,"(432, 311.966, 503.25, 323.965)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row8[0].f1_29[0],topmostSubform[0].Page1[0].Table_PartII[0].Row8[0].part2_line8_multiply_line7_by_2_5_percent_trade_c,part2_line8_multiply_line7_by_2_5_percent_trade_c,Part2 Line8 Multiply Line7 By 2 5 Percent Trade C,Text,"(504, 311.966, 576, 323.965)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].f1_30[0],topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].part2_line9_add_line6_and_line8_trade_a,part2_line9_add_line6_and_line8_trade_a,Part2 Line9 Add Line6 And Line8 Trade A,Text,"(360, 299.967, 431.25, 311.966)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].f1_31[0],topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].part2_line9_add_line6_and_line8_trade_b,part2_line9_add_line6_and_line8_trade_b,Part2 Line9 Add Line6 And Line8 Trade B,Text,"(432, 299.967, 503.25, 311.966)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].f1_32[0],topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].part2_line9_add_line6_and_line8_trade_c,part2_line9_add_line6_and_line8_trade_c,Part2 Line9 Add Line6 And Line8 Trade C,Text,"(504, 299.967, 576, 311.966)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].f1_33[0],topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].part2_line10_wage_and_ubia_limit_greater_of_line5_or_line9_trade_a,part2_line10_wage_and_ubia_limit_greater_of_line5_or_line9_trade_a,Part2 Line10 Wage And Ubia Limit Greater Of Line5 Or Line9 Trade A,Text,"(360, 287.968, 431.25, 299.967)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].f1_34[0],topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].part2_line10_wage_and_ubia_limit_greater_of_line5_or_line9_trade_b,part2_line10_wage_and_ubia_limit_greater_of_line5_or_line9_trade_b,Part2 Line10 Wage And Ubia Limit Greater Of Line5 Or Line9 Trade B,Text,"(432, 287.968, 503.25, 299.967)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].f1_35[0],topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].part2_line10_wage_and_ubia_limit_greater_of_line5_or_line9_trade_c,part2_line10_wage_and_ubia_limit_greater_of_line5_or_line9_trade_c,Part2 Line10 Wage And Ubia Limit Greater Of Line5 Or Line9 Trade C,Text,"(504, 287.968, 576, 299.967)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row11[0].f1_36[0],topmostSubform[0].Page1[0].Table_PartII[0].Row11[0].part2_line11_qbi_deduction_before_patron_reduction_smaller_of_line3_or_line10_trade_a,part2_line11_qbi_deduction_before_patron_reduction_smaller_of_line3_or_line10_trade_a,Part2 Line11 Qbi Deduction Before Patron Reduction Smaller Of Line3 Or Line10 Trade A,Text,"(360, 263.967, 431.25, 275.968)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row11[0].f1_37[0],topmostSubform[0].Page1[0].Table_PartII[0].Row11[0].part2_line11_qbi_deduction_before_patron_reduction_smaller_of_line3_or_line10_trade_b,part2_line11_qbi_deduction_before_patron_reduction_smaller_of_line3_or_line10_trade_b,Part2 Line11 Qbi Deduction Before Patron Reduction Smaller Of Line3 Or Line10 Trade B,Text,"(432, 263.967, 503.25, 275.968)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row11[0].f1_38[0],topmostSubform[0].Page1[0].Table_PartII[0].Row11[0].part2_line11_qbi_deduction_before_patron_reduction_smaller_of_line3_or_line10_trade_c,part2_line11_qbi_deduction_before_patron_reduction_smaller_of_line3_or_line10_trade_c,Part2 Line11 Qbi Deduction Before Patron Reduction Smaller Of Line3 Or Line10 Trade C,Text,"(504, 263.967, 576, 275.968)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row12[0].f1_39[0],topmostSubform[0].Page1[0].Table_PartII[0].Row12[0].part2_line12_qualified_payments_from_cooperative_trade_a,part2_line12_qualified_payments_from_cooperative_trade_a,Part2 Line12 Qualified Payments From Cooperative Trade A,Text,"(360, 251.968, 431.25, 263.967)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row12[0].f1_40[0],topmostSubform[0].Page1[0].Table_PartII[0].Row12[0].part2_line12_qualified_payments_from_cooperative_trade_b,part2_line12_qualified_payments_from_cooperative_trade_b,Part2 Line12 Qualified Payments From Cooperative Trade B,Text,"(432, 251.968, 503.25, 263.967)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row12[0].f1_41[0],topmostSubform[0].Page1[0].Table_PartII[0].Row12[0].part2_line12_qualified_payments_from_cooperative_trade_c,part2_line12_qualified_payments_from_cooperative_trade_c,Part2 Line12 Qualified Payments From Cooperative Trade C,Text,"(504, 251.968, 576, 263.967)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row13[0].f1_42[0],topmostSubform[0].Page1[0].Table_PartII[0].Row13[0].part2_line13_w2_wages_allocable_to_qualified_payments_trade_a,part2_line13_w2_wages_allocable_to_qualified_payments_trade_a,Part2 Line13 W2 Wages Allocable To Qualified Payments Trade A,Text,"(360, 227.967, 431.25, 239.968)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row13[0].f1_43[0],topmostSubform[0].Page1[0].Table_PartII[0].Row13[0].part2_line13_w2_wages_allocable_to_qualified_payments_trade_b,part2_line13_w2_wages_allocable_to_qualified_payments_trade_b,Part2 Line13 W2 Wages Allocable To Qualified Payments Trade B,Text,"(432, 227.967, 503.25, 239.968)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row13[0].f1_44[0],topmostSubform[0].Page1[0].Table_PartII[0].Row13[0].part2_line13_w2_wages_allocable_to_qualified_payments_trade_c,part2_line13_w2_wages_allocable_to_qualified_payments_trade_c,Part2 Line13 W2 Wages Allocable To Qualified Payments Trade C,Text,"(504, 227.967, 576, 239.968)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row14[0].f1_45[0],topmostSubform[0].Page1[0].Table_PartII[0].Row14[0].part2_line14_multiply_line13_by_9_percent_trade_a,part2_line14_multiply_line13_by_9_percent_trade_a,Part2 Line14 Multiply Line13 By 9 Percent Trade A,Text,"(360, 203.966, 431.25, 215.967)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row14[0].f1_46[0],topmostSubform[0].Page1[0].Table_PartII[0].Row14[0].part2_line14_multiply_line13_by_9_percent_trade_b,part2_line14_multiply_line13_by_9_percent_trade_b,Part2 Line14 Multiply Line13 By 9 Percent Trade B,Text,"(432, 203.966, 503.25, 215.967)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row14[0].f1_47[0],topmostSubform[0].Page1[0].Table_PartII[0].Row14[0].part2_line14_multiply_line13_by_9_percent_trade_c,part2_line14_multiply_line13_by_9_percent_trade_c,Part2 Line14 Multiply Line13 By 9 Percent Trade C,Text,"(504, 203.966, 576, 215.967)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row15[0].f1_48[0],topmostSubform[0].Page1[0].Table_PartII[0].Row15[0].part2_line15_smaller_of_line12_or_line14_trade_a,part2_line15_smaller_of_line12_or_line14_trade_a,Part2 Line15 Smaller Of Line12 Or Line14 Trade A,Text,"(360, 191.967, 431.25, 203.966)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row15[0].f1_49[0],topmostSubform[0].Page1[0].Table_PartII[0].Row15[0].part2_line15_smaller_of_line12_or_line14_trade_b,part2_line15_smaller_of_line12_or_line14_trade_b,Part2 Line15 Smaller Of Line12 Or Line14 Trade B,Text,"(432, 191.967, 503.25, 203.966)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row15[0].f1_50[0],topmostSubform[0].Page1[0].Table_PartII[0].Row15[0].part2_line15_smaller_of_line12_or_line14_trade_c,part2_line15_smaller_of_line12_or_line14_trade_c,Part2 Line15 Smaller Of Line12 Or Line14 Trade C,Text,"(504, 191.967, 576, 203.966)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row16[0].f1_51[0],topmostSubform[0].Page1[0].Table_PartII[0].Row16[0].part2_line16_qbi_component_line11_minus_line15_trade_a,part2_line16_qbi_component_line11_minus_line15_trade_a,Part2 Line16 Qbi Component Line11 Minus Line15 Trade A,Text,"(360, 167.966, 431.25, 179.967)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row16[0].f1_52[0],topmostSubform[0].Page1[0].Table_PartII[0].Row16[0].part2_line16_qbi_component_line11_minus_line15_trade_b,part2_line16_qbi_component_line11_minus_line15_trade_b,Part2 Line16 Qbi Component Line11 Minus Line15 Trade B,Text,"(432, 167.966, 503.25, 179.967)"
1,topmostSubform[0].Page1[0].Table_PartII[0].Row16[0].f1_53[0],topmostSubform[0].Page1[0].Table_PartII[0].Row16[0].part2_line16_qbi_component_line11_minus_line15_trade_c,part2_line16_qbi_component_line11_minus_line15_trade_c,Part2 Line16 Qbi Component Line11 Minus Line15 Trade C,Text,"(504, 167.966, 576, 179.967)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row17[0].f2_01[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row17[0].part3_line17_specified_service_applicable_percentage_trade_a,part3_line17_specified_service_applicable_percentage_trade_a,Part3 Line17 Specified Service Applicable Percentage Trade A,Text,"(360, 671.969, 431.25, 683.968)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row17[0].f2_02[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row17[0].part3_line17_specified_service_applicable_percentage_trade_b,part3_line17_specified_service_applicable_percentage_trade_b,Part3 Line17 Specified Service Applicable Percentage Trade B,Text,"(432, 671.969, 503.25, 683.968)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row17[0].f2_03[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row17[0].part3_line17_specified_service_applicable_percentage_trade_c,part3_line17_specified_service_applicable_percentage_trade_c,Part3 Line17 Specified Service Applicable Percentage Trade C,Text,"(504, 671.969, 576, 683.968)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row18[0].f2_04[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row18[0].part3_line18_reduced_qbi_component_trade_a,part3_line18_reduced_qbi_component_trade_a,Part3 Line18 Reduced Qbi Component Trade A,Text,"(360, 659.97, 431.25, 671.969)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row18[0].f2_05[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row18[0].part3_line18_reduced_qbi_component_trade_b,part3_line18_reduced_qbi_component_trade_b,Part3 Line18 Reduced Qbi Component Trade B,Text,"(432, 659.97, 503.25, 671.969)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row18[0].f2_06[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row18[0].part3_line18_reduced_qbi_component_trade_c,part3_line18_reduced_qbi_component_trade_c,Part3 Line18 Reduced Qbi Component Trade C,Text,"(504, 659.97, 576, 671.969)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row19[0].f2_07[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row19[0].part3_line19_reduced_wage_and_ubia_limit_trade_a,part3_line19_reduced_wage_and_ubia_limit_trade_a,Part3 Line19 Reduced Wage And Ubia Limit Trade A,Text,"(360, 647.971, 431.25, 659.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row19[0].f2_08[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row19[0].part3_line19_reduced_wage_and_ubia_limit_trade_b,part3_line19_reduced_wage_and_ubia_limit_trade_b,Part3 Line19 Reduced Wage And Ubia Limit Trade B,Text,"(432, 647.971, 503.25, 659.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row19[0].f2_09[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row19[0].part3_line19_reduced_wage_and_ubia_limit_trade_c,part3_line19_reduced_wage_and_ubia_limit_trade_c,Part3 Line19 Reduced Wage And Ubia Limit Trade C,Text,"(504, 647.971, 576, 659.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row20[0].Ln20[0].f2_10[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row20[0].Ln20[0].part3_line20_taxable_income_before_qbi_deduction,part3_line20_taxable_income_before_qbi_deduction,Part3 Line20 Taxable Income Before Qbi Deduction,Text,"(266.4, 623.97, 337.65, 635.971)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row20[0].f2_11_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row20[0].part3_line20_taxable_income_before_qbi_deduction_display_trade_a,part3_line20_taxable_income_before_qbi_deduction_display_trade_a,Part3 Line20 Taxable Income Before Qbi Deduction Display Trade A,Text,"(360, 623.97, 431.25, 635.971)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row20[0].f2_12_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row20[0].part3_line20_taxable_income_before_qbi_deduction_display_trade_b,part3_line20_taxable_income_before_qbi_deduction_display_trade_b,Part3 Line20 Taxable Income Before Qbi Deduction Display Trade B,Text,"(432, 623.97, 503.25, 635.971)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row20[0].f2_13_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row20[0].part3_line20_taxable_income_before_qbi_deduction_display_trade_c,part3_line20_taxable_income_before_qbi_deduction_display_trade_c,Part3 Line20 Taxable Income Before Qbi Deduction Display Trade C,Text,"(504, 623.97, 576, 635.971)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row21[0].Ln21[0].f2_14[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row21[0].Ln21[0].part3_line21_threshold_amount,part3_line21_threshold_amount,Part3 Line21 Threshold Amount,Text,"(266.4, 599.969, 337.65, 611.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row21[0].f2_15_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row21[0].part3_line21_threshold_amount_display_trade_a,part3_line21_threshold_amount_display_trade_a,Part3 Line21 Threshold Amount Display Trade A,Text,"(360, 599.969, 431.25, 611.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row21[0].f2_16_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row21[0].part3_line21_threshold_amount_display_trade_b,part3_line21_threshold_amount_display_trade_b,Part3 Line21 Threshold Amount Display Trade B,Text,"(432, 599.969, 503.25, 611.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row21[0].f2_17_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row21[0].part3_line21_threshold_amount_display_trade_c,part3_line21_threshold_amount_display_trade_c,Part3 Line21 Threshold Amount Display Trade C,Text,"(504, 599.969, 576, 611.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row22[0].Ln22[0].f2_18[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row22[0].Ln22[0].part3_line22_subtract_line21_from_line20,part3_line22_subtract_line21_from_line20,Part3 Line22 Subtract Line21 From Line20,Text,"(266.4, 587.97, 337.65, 599.969)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row22[0].f2_19_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row22[0].part3_line22_subtract_line21_from_line20_display_trade_a,part3_line22_subtract_line21_from_line20_display_trade_a,Part3 Line22 Subtract Line21 From Line20 Display Trade A,Text,"(360, 587.97, 431.25, 599.969)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row22[0].f2_20_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row22[0].part3_line22_subtract_line21_from_line20_display_trade_b,part3_line22_subtract_line21_from_line20_display_trade_b,Part3 Line22 Subtract Line21 From Line20 Display Trade B,Text,"(432, 587.97, 503.25, 599.969)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row22[0].f2_21_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row22[0].part3_line22_subtract_line21_from_line20_display_trade_c,part3_line22_subtract_line21_from_line20_display_trade_c,Part3 Line22 Subtract Line21 From Line20 Display Trade C,Text,"(504, 587.97, 576, 599.969)"
