page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
2,topmostSubform[0].Page2[0].Table_Part3[0].Row1[0].f2_2[0],topmostSubform[0].Page2[0].Table_Part3[0].Row1[0].line13_row_01_col_b1_issuer_identifying_number,line13_row_01_col_b1_issuer_identifying_number,Line13 Row 01 Col B1 Issuer Identifying Number,Text,"(252.000, 623.999, 360.000, 636.000)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row1[0].f2_3[0],topmostSubform[0].Page2[0].Table_Part3[0].Row1[0].line13_row_01_col_b2_unique_identifier,line13_row_01_col_b2_unique_identifier,Line13 Row 01 Col B2 Unique Identifier,Text,"(360.000, 623.999, 468.000, 636.000)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row1[0].f2_4[0],topmostSubform[0].Page2[0].Table_Part3[0].Row1[0].line13_row_01_col_c_amount_reported_on_form_1097btc,line13_row_01_col_c_amount_reported_on_form_1097btc,Line13 Row 01 Col C Amount Reported On Form 1097btc,Text,"(468.000, 623.999, 576.000, 636.000)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row2[0].f2_5[0],topmostSubform[0].Page2[0].Table_Part3[0].Row2[0].line13_row_02_col_a_issuer_name,line13_row_02_col_a_issuer_name,Line13 Row 02 Col A Issuer Name,Text,"(36.000, 599.998, 251.250, 623.999)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row2[0].f2_6[0],topmostSubform[0].Page2[0].Table_Part3[0].Row2[0].line13_row_02_col_b1_issuer_identifying_number,line13_row_02_col_b1_issuer_identifying_number,Line13 Row 02 Col B1 Issuer Identifying Number,Text,"(252.000, 599.998, 360.000, 611.999)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row2[0].f2_7[0],topmostSubform[0].Page2[0].Table_Part3[0].Row2[0].line13_row_02_col_b2_unique_identifier,line13_row_02_col_b2_unique_identifier,Line13 Row 02 Col B2 Unique Identifier,Text,"(360.000, 599.998, 468.000, 611.999)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row2[0].f2_8[0],topmostSubform[0].Page2[0].Table_Part3[0].Row2[0].line13_row_02_col_c_amount_reported_on_form_1097btc,line13_row_02_col_c_amount_reported_on_form_1097btc,Line13 Row 02 Col C Amount Reported On Form 1097btc,Text,"(468.000, 599.998, 576.000, 611.999)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row3[0].f2_9[0],topmostSubform[0].Page2[0].Table_Part3[0].Row3[0].line13_row_03_col_a_issuer_name,line13_row_03_col_a_issuer_name,Line13 Row 03 Col A Issuer Name,Text,"(36.000, 575.997, 251.250, 599.998)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row3[0].f2_10[0],topmostSubform[0].Page2[0].Table_Part3[0].Row3[0].line13_row_03_col_b1_issuer_identifying_number,line13_row_03_col_b1_issuer_identifying_number,Line13 Row 03 Col B1 Issuer Identifying Number,Text,"(252.000, 575.997, 360.000, 587.998)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row3[0].f2_11[0],topmostSubform[0].Page2[0].Table_Part3[0].Row3[0].line13_row_03_col_b2_unique_identifier,line13_row_03_col_b2_unique_identifier,Line13 Row 03 Col B2 Unique Identifier,Text,"(360.000, 575.997, 468.000, 587.998)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row3[0].f2_12[0],topmostSubform[0].Page2[0].Table_Part3[0].Row3[0].line13_row_03_col_c_amount_reported_on_form_1097btc,line13_row_03_col_c_amount_reported_on_form_1097btc,Line13 Row 03 Col C Amount Reported On Form 1097btc,Text,"(468.000, 575.997, 576.000, 587.998)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row4[0].f2_13[0],topmostSubform[0].Page2[0].Table_Part3[0].Row4[0].line13_row_04_col_a_issuer_name,line13_row_04_col_a_issuer_name,Line13 Row 04 Col A Issuer Name,Text,"(36.000, 551.996, 251.250, 575.997)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row4[0].f2_14[0],topmostSubform[0].Page2[0].Table_Part3[0].Row4[0].line13_row_04_col_b1_issuer_identifying_number,line13_row_04_col_b1_issuer_identifying_number,Line13 Row 04 Col B1 Issuer Identifying Number,Text,"(252.000, 551.996, 360.000, 563.997)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row4[0].f2_15[0],topmostSubform[0].Page2[0].Table_Part3[0].Row4[0].line13_row_04_col_b2_unique_identifier,line13_row_04_col_b2_unique_identifier,Line13 Row 04 Col B2 Unique Identifier,Text,"(360.000, 551.996, 468.000, 563.997)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row4[0].f2_16[0],topmostSubform[0].Page2[0].Table_Part3[0].Row4[0].line13_row_04_col_c_amount_reported_on_form_1097btc,line13_row_04_col_c_amount_reported_on_form_1097btc,Line13 Row 04 Col C Amount Reported On Form 1097btc,Text,"(468.000, 551.996, 576.000, 563.997)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row5[0].f2_17[0],topmostSubform[0].Page2[0].Table_Part3[0].Row5[0].line13_row_05_col_a_issuer_name,line13_row_05_col_a_issuer_name,Line13 Row 05 Col A Issuer Name,Text,"(36.000, 527.995, 251.250, 551.996)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row5[0].f2_18[0],topmostSubform[0].Page2[0].Table_Part3[0].Row5[0].line13_row_05_col_b1_issuer_identifying_number,line13_row_05_col_b1_issuer_identifying_number,Line13 Row 05 Col B1 Issuer Identifying Number,Text,"(252.000, 527.995, 360.000, 539.996)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row5[0].f2_19[0],topmostSubform[0].Page2[0].Table_Part3[0].Row5[0].line13_row_05_col_b2_unique_identifier,line13_row_05_col_b2_unique_identifier,Line13 Row 05 Col B2 Unique Identifier,Text,"(360.000, 527.995, 468.000, 539.996)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row5[0].f2_20[0],topmostSubform[0].Page2[0].Table_Part3[0].Row5[0].line13_row_05_col_c_amount_reported_on_form_1097btc,line13_row_05_col_c_amount_reported_on_form_1097btc,Line13 Row 05 Col C Amount Reported On Form 1097btc,Text,"(468.000, 527.995, 576.000, 539.996)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row6[0].f2_21[0],topmostSubform[0].Page2[0].Table_Part3[0].Row6[0].line13_row_06_col_a_issuer_name,line13_row_06_col_a_issuer_name,Line13 Row 06 Col A Issuer Name,Text,"(36.000, 503.994, 251.250, 527.995)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row6[0].f2_22[0],topmostSubform[0].Page2[0].Table_Part3[0].Row6[0].line13_row_06_col_b1_issuer_identifying_number,line13_row_06_col_b1_issuer_identifying_number,Line13 Row 06 Col B1 Issuer Identifying Number,Text,"(252.000, 503.994, 360.000, 515.995)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row6[0].f2_23[0],topmostSubform[0].Page2[0].Table_Part3[0].Row6[0].line13_row_06_col_b2_unique_identifier,line13_row_06_col_b2_unique_identifier,Line13 Row 06 Col B2 Unique Identifier,Text,"(360.000, 503.994, 468.000, 515.995)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row6[0].f2_24[0],topmostSubform[0].Page2[0].Table_Part3[0].Row6[0].line13_row_06_col_c_amount_reported_on_form_1097btc,line13_row_06_col_c_amount_reported_on_form_1097btc,Line13 Row 06 Col C Amount Reported On Form 1097btc,Text,"(468.000, 503.994, 576.000, 515.995)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row7[0].f2_25[0],topmostSubform[0].Page2[0].Table_Part3[0].Row7[0].line13_row_07_col_a_issuer_name,line13_row_07_col_a_issuer_name,Line13 Row 07 Col A Issuer Name,Text,"(36.000, 479.993, 251.250, 503.994)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row7[0].f2_26[0],topmostSubform[0].Page2[0].Table_Part3[0].Row7[0].line13_row_07_col_b1_issuer_identifying_number,line13_row_07_col_b1_issuer_identifying_number,Line13 Row 07 Col B1 Issuer Identifying Number,Text,"(252.000, 479.993, 360.000, 491.994)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row7[0].f2_27[0],topmostSubform[0].Page2[0].Table_Part3[0].Row7[0].line13_row_07_col_b2_unique_identifier,line13_row_07_col_b2_unique_identifier,Line13 Row 07 Col B2 Unique Identifier,Text,"(360.000, 479.993, 468.000, 491.994)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row7[0].f2_28[0],topmostSubform[0].Page2[0].Table_Part3[0].Row7[0].line13_row_07_col_c_amount_reported_on_form_1097btc,line13_row_07_col_c_amount_reported_on_form_1097btc,Line13 Row 07 Col C Amount Reported On Form 1097btc,Text,"(468.000, 479.993, 576.000, 491.994)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row8[0].f2_29[0],topmostSubform[0].Page2[0].Table_Part3[0].Row8[0].line13_row_08_col_a_issuer_name,line13_row_08_col_a_issuer_name,Line13 Row 08 Col A Issuer Name,Text,"(36.000, 455.992, 251.250, 479.993)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row8[0].f2_30[0],topmostSubform[0].Page2[0].Table_Part3[0].Row8[0].line13_row_08_col_b1_issuer_identifying_number,line13_row_08_col_b1_issuer_identifying_number,Line13 Row 08 Col B1 Issuer Identifying Number,Text,"(252.000, 455.992, 360.000, 467.993)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row8[0].f2_31[0],topmostSubform[0].Page2[0].Table_Part3[0].Row8[0].line13_row_08_col_b2_unique_identifier,line13_row_08_col_b2_unique_identifier,Line13 Row 08 Col B2 Unique Identifier,Text,"(360.000, 455.992, 468.000, 467.993)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row8[0].f2_32[0],topmostSubform[0].Page2[0].Table_Part3[0].Row8[0].line13_row_08_col_c_amount_reported_on_form_1097btc,line13_row_08_col_c_amount_reported_on_form_1097btc,Line13 Row 08 Col C Amount Reported On Form 1097btc,Text,"(468.000, 455.992, 576.000, 467.993)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row9[0].f2_33[0],topmostSubform[0].Page2[0].Table_Part3[0].Row9[0].line13_row_09_col_a_issuer_name,line13_row_09_col_a_issuer_name,Line13 Row 09 Col A Issuer Name,Text,"(36.000, 431.991, 251.250, 455.992)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row9[0].f2_34[0],topmostSubform[0].Page2[0].Table_Part3[0].Row9[0].line13_row_09_col_b1_issuer_identifying_number,line13_row_09_col_b1_issuer_identifying_number,Line13 Row 09 Col B1 Issuer Identifying Number,Text,"(252.000, 431.991, 360.000, 443.992)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row9[0].f2_35[0],topmostSubform[0].Page2[0].Table_Part3[0].Row9[0].line13_row_09_col_b2_unique_identifier,line13_row_09_col_b2_unique_identifier,Line13 Row 09 Col B2 Unique Identifier,Text,"(360.000, 431.991, 468.000, 443.992)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row9[0].f2_36[0],topmostSubform[0].Page2[0].Table_Part3[0].Row9[0].line13_row_09_col_c_amount_reported_on_form_1097btc,line13_row_09_col_c_amount_reported_on_form_1097btc,Line13 Row 09 Col C Amount Reported On Form 1097btc,Text,"(468.000, 431.991, 576.000, 443.992)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row10[0].f2_37[0],topmostSubform[0].Page2[0].Table_Part3[0].Row10[0].line13_row_10_col_a_issuer_name,line13_row_10_col_a_issuer_name,Line13 Row 10 Col A Issuer Name,Text,"(36.000, 407.990, 251.250, 431.991)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row10[0].f2_38[0],topmostSubform[0].Page2[0].Table_Part3[0].Row10[0].line13_row_10_col_b1_issuer_identifying_number,line13_row_10_col_b1_issuer_identifying_number,Line13 Row 10 Col B1 Issuer Identifying Number,Text,"(252.000, 407.990, 360.000, 419.991)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row10[0].f2_39[0],topmostSubform[0].Page2[0].Table_Part3[0].Row10[0].line13_row_10_col_b2_unique_identifier,line13_row_10_col_b2_unique_identifier,Line13 Row 10 Col B2 Unique Identifier,Text,"(360.000, 407.990, 468.000, 419.991)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row10[0].f2_40[0],topmostSubform[0].Page2[0].Table_Part3[0].Row10[0].line13_row_10_col_c_amount_reported_on_form_1097btc,line13_row_10_col_c_amount_reported_on_form_1097btc,Line13 Row 10 Col C Amount Reported On Form 1097btc,Text,"(468.000, 407.990, 576.000, 419.991)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row11[0].f2_41[0],topmostSubform[0].Page2[0].Table_Part3[0].Row11[0].line13_row_11_col_a_issuer_name,line13_row_11_col_a_issuer_name,Line13 Row 11 Col A Issuer Name,Text,"(36.000, 383.989, 251.250, 407.990)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row11[0].f2_42[0],topmostSubform[0].Page2[0].Table_Part3[0].Row11[0].line13_row_11_col_b1_issuer_identifying_number,line13_row_11_col_b1_issuer_identifying_number,Line13 Row 11 Col B1 Issuer Identifying Number,Text,"(252.000, 383.989, 360.000, 395.990)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row11[0].f2_43[0],topmostSubform[0].Page2[0].Table_Part3[0].Row11[0].line13_row_11_col_b2_unique_identifier,line13_row_11_col_b2_unique_identifier,Line13 Row 11 Col B2 Unique Identifier,Text,"(360.000, 383.989, 468.000, 395.990)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row11[0].f2_44[0],topmostSubform[0].Page2[0].Table_Part3[0].Row11[0].line13_row_11_col_c_amount_reported_on_form_1097btc,line13_row_11_col_c_amount_reported_on_form_1097btc,Line13 Row 11 Col C Amount Reported On Form 1097btc,Text,"(468.000, 383.989, 576.000, 395.990)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row12[0].f2_45[0],topmostSubform[0].Page2[0].Table_Part3[0].Row12[0].line13_row_12_col_a_issuer_name,line13_row_12_col_a_issuer_name,Line13 Row 12 Col A Issuer Name,Text,"(36.000, 359.988, 251.250, 383.989)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row12[0].f2_46[0],topmostSubform[0].Page2[0].Table_Part3[0].Row12[0].line13_row_12_col_b1_issuer_identifying_number,line13_row_12_col_b1_issuer_identifying_number,Line13 Row 12 Col B1 Issuer Identifying Number,Text,"(252.000, 359.988, 360.000, 371.989)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row12[0].f2_47[0],topmostSubform[0].Page2[0].Table_Part3[0].Row12[0].line13_row_12_col_b2_unique_identifier,line13_row_12_col_b2_unique_identifier,Line13 Row 12 Col B2 Unique Identifier,Text,"(360.000, 359.988, 468.000, 371.989)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row12[0].f2_48[0],topmostSubform[0].Page2[0].Table_Part3[0].Row12[0].line13_row_12_col_c_amount_reported_on_form_1097btc,line13_row_12_col_c_amount_reported_on_form_1097btc,Line13 Row 12 Col C Amount Reported On Form 1097btc,Text,"(468.000, 359.988, 576.000, 371.989)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row13[0].f2_49[0],topmostSubform[0].Page2[0].Table_Part3[0].Row13[0].line13_row_13_col_a_issuer_name,line13_row_13_col_a_issuer_name,Line13 Row 13 Col A Issuer Name,Text,"(36.000, 335.987, 251.250, 359.988)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row13[0].f2_50[0],topmostSubform[0].Page2[0].Table_Part3[0].Row13[0].line13_row_13_col_b1_issuer_identifying_number,line13_row_13_col_b1_issuer_identifying_number,Line13 Row 13 Col B1 Issuer Identifying Number,Text,"(252.000, 335.987, 360.000, 347.988)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row13[0].f2_51[0],topmostSubform[0].Page2[0].Table_Part3[0].Row13[0].line13_row_13_col_b2_unique_identifier,line13_row_13_col_b2_unique_identifier,Line13 Row 13 Col B2 Unique Identifier,Text,"(360.000, 335.987, 468.000, 347.988)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row13[0].f2_52[0],topmostSubform[0].Page2[0].Table_Part3[0].Row13[0].line13_row_13_col_c_amount_reported_on_form_1097btc,line13_row_13_col_c_amount_reported_on_form_1097btc,Line13 Row 13 Col C Amount Reported On Form 1097btc,Text,"(468.000, 335.987, 576.000, 347.988)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row14[0].f2_53[0],topmostSubform[0].Page2[0].Table_Part3[0].Row14[0].line13_row_14_col_a_issuer_name,line13_row_14_col_a_issuer_name,Line13 Row 14 Col A Issuer Name,Text,"(36.000, 311.986, 251.250, 335.987)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row14[0].f2_54[0],topmostSubform[0].Page2[0].Table_Part3[0].Row14[0].line13_row_14_col_b1_issuer_identifying_number,line13_row_14_col_b1_issuer_identifying_number,Line13 Row 14 Col B1 Issuer Identifying Number,Text,"(252.000, 311.986, 360.000, 323.987)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row14[0].f2_55[0],topmostSubform[0].Page2[0].Table_Part3[0].Row14[0].line13_row_14_col_b2_unique_identifier,line13_row_14_col_b2_unique_identifier,Line13 Row 14 Col B2 Unique Identifier,Text,"(360.000, 311.986, 468.000, 323.987)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row14[0].f2_56[0],topmostSubform[0].Page2[0].Table_Part3[0].Row14[0].line13_row_14_col_c_amount_reported_on_form_1097btc,line13_row_14_col_c_amount_reported_on_form_1097btc,Line13 Row 14 Col C Amount Reported On Form 1097btc,Text,"(468.000, 311.986, 576.000, 323.987)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row15[0].f2_57[0],topmostSubform[0].Page2[0].Table_Part3[0].Row15[0].line13_row_15_col_a_issuer_name,line13_row_15_col_a_issuer_name,Line13 Row 15 Col A Issuer Name,Text,"(36.000, 287.985, 251.250, 311.986)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row15[0].f2_58[0],topmostSubform[0].Page2[0].Table_Part3[0].Row15[0].line13_row_15_col_b1_issuer_identifying_number,line13_row_15_col_b1_issuer_identifying_number,Line13 Row 15 Col B1 Issuer Identifying Number,Text,"(252.000, 287.985, 360.000, 299.986)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row15[0].f2_59[0],topmostSubform[0].Page2[0].Table_Part3[0].Row15[0].line13_row_15_col_b2_unique_identifier,line13_row_15_col_b2_unique_identifier,Line13 Row 15 Col B2 Unique Identifier,Text,"(360.000, 287.985, 468.000, 299.986)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row15[0].f2_60[0],topmostSubform[0].Page2[0].Table_Part3[0].Row15[0].line13_row_15_col_c_amount_reported_on_form_1097btc,line13_row_15_col_c_amount_reported_on_form_1097btc,Line13 Row 15 Col C Amount Reported On Form 1097btc,Text,"(468.000, 287.985, 576.000, 299.986)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row16[0].f2_61[0],topmostSubform[0].Page2[0].Table_Part3[0].Row16[0].line13_row_16_col_a_issuer_name,line13_row_16_col_a_issuer_name,Line13 Row 16 Col A Issuer Name,Text,"(36.000, 263.984, 251.250, 287.985)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row16[0].f2_62[0],topmostSubform[0].Page2[0].Table_Part3[0].Row16[0].line13_row_16_col_b1_issuer_identifying_number,line13_row_16_col_b1_issuer_identifying_number,Line13 Row 16 Col B1 Issuer Identifying Number,Text,"(252.000, 263.984, 360.000, 275.985)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row16[0].f2_63[0],topmostSubform[0].Page2[0].Table_Part3[0].Row16[0].line13_row_16_col_b2_unique_identifier,line13_row_16_col_b2_unique_identifier,Line13 Row 16 Col B2 Unique Identifier,Text,"(360.000, 263.984, 468.000, 275.985)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row16[0].f2_64[0],topmostSubform[0].Page2[0].Table_Part3[0].Row16[0].line13_row_16_col_c_amount_reported_on_form_1097btc,line13_row_16_col_c_amount_reported_on_form_1097btc,Line13 Row 16 Col C Amount Reported On Form 1097btc,Text,"(468.000, 263.984, 576.000, 275.985)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row17[0].f2_65[0],topmostSubform[0].Page2[0].Table_Part3[0].Row17[0].line13_row_17_col_a_issuer_name,line13_row_17_col_a_issuer_name,Line13 Row 17 Col A Issuer Name,Text,"(36.000, 239.983, 251.250, 263.984)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row17[0].f2_66[0],topmostSubform[0].Page2[0].Table_Part3[0].Row17[0].line13_row_17_col_b1_issuer_identifying_number,line13_row_17_col_b1_issuer_identifying_number,Line13 Row 17 Col B1 Issuer Identifying Number,Text,"(252.000, 239.983, 360.000, 251.984)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row17[0].f2_67[0],topmostSubform[0].Page2[0].Table_Part3[0].Row17[0].line13_row_17_col_b2_unique_identifier,line13_row_17_col_b2_unique_identifier,Line13 Row 17 Col B2 Unique Identifier,Text,"(360.000, 239.983, 468.000, 251.984)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row17[0].f2_68[0],topmostSubform[0].Page2[0].Table_Part3[0].Row17[0].line13_row_17_col_c_amount_reported_on_form_1097btc,line13_row_17_col_c_amount_reported_on_form_1097btc,Line13 Row 17 Col C Amount Reported On Form 1097btc,Text,"(468.000, 239.983, 576.000, 251.984)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row18[0].f2_69[0],topmostSubform[0].Page2[0].Table_Part3[0].Row18[0].line13_row_18_col_a_issuer_name,line13_row_18_col_a_issuer_name,Line13 Row 18 Col A Issuer Name,Text,"(36.000, 215.982, 251.250, 239.983)"
2,topmostSubform[0].Page2[0].Table_Part3[0].Row18[0].f2_70[0],topmostSubform[0].Page2[0].Table_Part3[0].Row18[0].line13_row_18_col_b1_issuer_identifying_number,line13_row_18_col_b1_issuer_identifying_number,Line13 Row 18 Col B1 Issuer Identifying Number,Text,"(252.000, 215.982, 360.000, 227.983)"
